Temperature (K),Pressure (MPa),Density (mol/l),Volume (l/mol),Internal Energy (kJ/mol),Enthalpy (kJ/mol),Entropy (J/mol*K),Cv (J/mol*K),Cp (J/mol*K),Sound Spd. (m/s),Joule-Thomson (K/MPa),Viscosity (uPa*s),Therm. Cond. (W/m*K),Phase
756.59,0.01,0.0015896,629.07,36.608,42.899,180.66,42.355,50.671,413.53,1.1061,33.482,0.053143,vapor
761.59,0.01,0.0015792,633.23,36.82,43.153,180.99,42.447,50.763,414.82,1.0858,33.652,0.053522,vapor
766.59,0.01,0.0015689,637.39,37.033,43.407,181.33,42.538,50.854,416.1,1.0658,33.82,0.0539,vapor
771.59,0.01,0.0015587,641.54,37.246,43.661,181.66,42.628,50.944,417.39,1.0462,33.989,0.054278,vapor
776.59,0.01,0.0015487,645.7,37.459,43.916,181.99,42.718,51.034,418.67,1.027,34.157,0.054655,vapor
781.59,0.01,0.0015388,649.86,37.673,44.171,182.32,42.806,51.122,419.94,1.0082,34.324,0.055031,vapor
786.59,0.01,0.001529,654.02,37.887,44.427,182.64,42.894,51.21,421.21,0.98969,34.491,0.055406,vapor
791.59,0.01,0.0015194,658.18,38.102,44.684,182.97,42.981,51.297,422.48,0.97153,34.657,0.055781,vapor
796.59,0.01,0.0015098,662.33,38.317,44.94,183.29,43.067,51.383,423.74,0.95371,34.823,0.056155,vapor
801.59,0.01,0.0015004,666.49,38.532,45.197,183.61,43.153,51.469,425,0.93621,34.988,0.056528,vapor
