Temperature (K),Pressure (MPa),Density (mol/l),Volume (l/mol),Internal Energy (kJ/mol),Enthalpy (kJ/mol),Entropy (J/mol*K),Cv (J/mol*K),Cp (J/mol*K),Sound Spd. (m/s),Joule-Thomson (K/MPa),Viscosity (uPa*s),Therm. Cond. (W/m*K),Phase
736.59,0.61253,0.1,10,35.728,41.853,145.04,42.001,50.417,408.77,1.1788,32.855,0.051807,vapor
741.59,0.61671,0.1,10,35.938,42.105,145.33,42.096,50.511,410.09,1.1569,33.027,0.052189,vapor
746.59,0.62089,0.1,10,36.149,42.358,145.61,42.19,50.604,411.41,1.1353,33.198,0.052571,vapor
751.59,0.62508,0.1,10,36.36,42.611,145.89,42.283,50.696,412.72,1.1143,33.368,0.052952,vapor
756.59,0.62926,0.1,10,36.572,42.864,146.17,42.375,50.788,414.03,1.0936,33.538,0.053332,vapor
761.59,0.63344,0.1,10,36.784,43.118,146.45,42.467,50.878,415.33,1.0733,33.708,0.053712,vapor
766.59,0.63762,0.1,10,36.996,43.373,146.73,42.558,50.968,416.63,1.0534,33.876,0.054091,vapor
771.59,0.64181,0.1,10,37.21,43.628,147.01,42.647,51.057,417.93,1.0339,34.045,0.054469,vapor
776.59,0.64599,0.1,10,37.423,43.883,147.28,42.737,51.145,419.22,1.0148,34.212,0.054846,vapor
781.59,0.65017,0.1,10,37.637,44.139,147.56,42.825,51.233,420.51,0.99602,34.38,0.055223,vapor
786.59,0.65436,0.1,10,37.851,44.395,147.83,42.913,51.32,421.79,0.9776,34.546,0.055599,vapor
791.59,0.65854,0.1,10,38.066,44.651,148.1,42.999,51.406,423.07,0.95953,34.713,0.055975,vapor
796.59,0.66272,0.1,10,38.281,44.908,148.38,43.085,51.491,424.35,0.94178,34.878,0.056349,vapor
801.59,0.6669,0.1,10,38.497,45.166,148.65,43.171,51.575,425.62,0.92436,35.043,0.056723,vapor
