Temperature (K),Pressure (MPa),Density (mol/l),Volume (l/mol),Internal Energy (kJ/mol),Enthalpy (kJ/mol),Entropy (J/mol*K),Cv (J/mol*K),Cp (J/mol*K),Sound Spd. (m/s),Joule-Thomson (K/MPa),Viscosity (uPa*s),Therm. Cond. (W/m*K),Phase
341.59,0.14137,0.05,20,21.088,23.916,122.87,30.816,39.311,285.64,7.7788,16.974,0.020044,vapor
346.59,0.14347,0.05,20,21.243,24.112,123.31,31.021,39.51,287.54,7.5065,17.207,0.020442,vapor
351.59,0.14556,0.05,20,21.398,24.31,123.76,31.222,39.707,289.43,7.2484,17.439,0.020841,vapor
356.59,0.14765,0.05,20,21.555,24.508,124.2,31.422,39.902,291.31,7.0034,17.671,0.021241,vapor
361.59,0.14974,0.05,20,21.713,24.707,124.64,31.62,40.096,293.17,6.7705,17.901,0.021642,vapor
366.59,0.15183,0.05,20,21.871,24.908,125.08,31.816,40.287,295.03,6.5491,18.131,0.022044,vapor
371.59,0.15392,0.05,20,22.031,25.109,125.51,32.009,40.477,296.86,6.3384,18.36,0.022446,vapor
376.59,0.15601,0.05,20,22.191,25.311,125.94,32.201,40.665,298.69,6.1376,18.588,0.02285,vapor
381.59,0.1581,0.05,20,22.353,25.515,126.36,32.391,40.851,300.51,5.9461,18.815,0.023254,vapor
386.59,0.16019,0.05,20,22.515,25.719,126.79,32.578,41.035,302.31,5.7634,19.042,0.023659,vapor
391.59,0.16228,0.05,20,22.679,25.924,127.21,32.764,41.217,304.1,5.5889,19.267,0.024064,vapor
396.59,0.16437,0.05,20,22.843,26.13,127.62,32.947,41.397,305.88,5.422,19.492,0.02447,vapor
401.59,0.16646,0.05,20,23.008,26.337,128.04,33.129,41.576,307.65,5.2625,19.715,0.024877,vapor
406.59,0.16854,0.05,20,23.174,26.545,128.45,33.309,41.753,309.41,5.1097,19.938,0.025284,vapor
411.59,0.17063,0.05,20,23.341,26.754,128.86,33.487,41.928,311.16,4.9634,20.16,0.025691,vapor
416.59,0.17272,0.05,20,23.509,26.963,129.26,33.663,42.101,312.9,4.8231,20.381,0.026099,vapor
421.59,0.17481,0.05,20,23.678,27.174,129.67,33.837,42.273,314.62,4.6885,20.601,0.026507,vapor
426.59,0.1769,0.05,20,23.847,27.385,130.07,34.009,42.443,316.34,4.5593,20.82,0.026915,vapor
431.59,0.17899,0.05,20,24.018,27.598,130.46,34.18,42.611,318.05,4.4353,21.039,0.027324,vapor
436.59,0.18107,0.05,20,24.189,27.811,130.86,34.348,42.777,319.75,4.316,21.256,0.027732,vapor
441.59,0.18316,0.05,20,24.361,28.025,131.25,34.515,42.942,321.44,4.2013,21.473,0.028141,vapor
446.59,0.18525,0.05,20,24.534,28.239,131.64,34.681,43.105,323.12,4.091,21.689,0.02855,vapor
451.59,0.18734,0.05,20,24.708,28.455,132.03,34.844,43.267,324.79,3.9847,21.903,0.028959,vapor
456.59,0.18943,0.05,20,24.883,28.671,132.41,35.006,43.427,326.45,3.8824,22.117,0.029368,vapor
461.59,0.19151,0.05,20,25.058,28.888,132.79,35.166,43.585,328.1,3.7838,22.33,0.029778,vapor
466.59,0.1936,0.05,20,25.234,29.106,133.17,35.325,43.742,329.75,3.6886,22.542,0.030187,vapor
471.59,0.19569,0.05,20,25.411,29.325,133.55,35.482,43.897,331.38,3.5969,22.754,0.030596,vapor
476.59,0.19777,0.05,20,25.589,29.545,133.92,35.638,44.051,333.01,3.5083,22.964,0.031005,vapor
481.59,0.19986,0.05,20,25.768,29.765,134.3,35.791,44.203,334.63,3.4227,23.174,0.031414,vapor
486.59,0.20195,0.05,20,25.947,29.986,134.67,35.944,44.354,336.24,3.3401,23.382,0.031822,vapor
491.59,0.20404,0.05,20,26.127,30.208,135.04,36.095,44.503,337.84,3.2602,23.59,0.032231,vapor
496.59,0.20612,0.05,20,26.308,30.431,135.4,36.244,44.651,339.44,3.1829,23.797,0.03264,vapor
501.59,0.20821,0.05,20,26.49,30.654,135.77,36.392,44.797,341.02,3.1081,24.003,0.033048,vapor
506.59,0.2103,0.05,20,26.672,30.878,136.13,36.539,44.942,342.6,3.0357,24.208,0.033456,vapor
511.59,0.21238,0.05,20,26.855,31.103,136.49,36.684,45.086,344.18,2.9657,24.413,0.033864,vapor
516.59,0.21447,0.05,20,27.039,31.328,136.84,36.827,45.228,345.74,2.8978,24.616,0.034271,vapor
521.59,0.21656,0.05,20,27.223,31.554,137.2,36.969,45.369,347.3,2.832,24.819,0.034678,vapor
526.59,0.21864,0.05,20,27.409,31.781,137.55,37.11,45.509,348.85,2.7682,25.021,0.035085,vapor
531.59,0.22073,0.05,20,27.594,32.009,137.9,37.25,45.647,350.39,2.7064,25.222,0.035492,vapor
536.59,0.22282,0.05,20,27.781,32.237,138.25,37.388,45.784,351.93,2.6464,25.422,0.035898,vapor
541.59,0.2249,0.05,20,27.968,32.466,138.6,37.525,45.92,353.45,2.5882,25.622,0.036304,vapor
546.59,0.22699,0.05,20,28.156,32.696,138.95,37.661,46.054,354.98,2.5316,25.82,0.036709,vapor
551.59,0.22907,0.05,20,28.345,32.926,139.29,37.795,46.188,356.49,2.4767,26.018,0.037114,vapor
556.59,0.23116,0.05,20,28.534,33.157,139.63,37.928,46.32,358,2.4234,26.215,0.037519,vapor
561.59,0.23325,0.05,20,28.724,33.389,139.97,38.06,46.45,359.5,2.3715,26.411,0.037923,vapor
566.59,0.23533,0.05,20,28.915,33.621,140.31,38.191,46.58,361,2.3211,26.607,0.038327,vapor
571.59,0.23742,0.05,20,29.106,33.854,140.65,38.32,46.708,362.49,2.2721,26.801,0.03873,vapor
576.59,0.2395,0.05,20,29.298,34.088,140.98,38.448,46.836,363.97,2.2244,26.995,0.039133,vapor
581.59,0.24159,0.05,20,29.491,34.322,141.31,38.575,46.962,365.45,2.178,27.188,0.039535,vapor
586.59,0.24368,0.05,20,29.684,34.557,141.64,38.701,47.087,366.92,2.1329,27.381,0.039937,vapor
591.59,0.24576,0.05,20,29.878,34.793,141.97,38.826,47.21,368.38,2.0889,27.572,0.040338,vapor
596.59,0.24785,0.05,20,30.072,35.029,142.3,38.949,47.333,369.84,2.0461,27.763,0.040739,vapor
601.59,0.24993,0.05,20,30.267,35.266,142.63,39.072,47.455,371.3,2.0044,27.953,0.041139,vapor
606.59,0.25202,0.05,20,30.463,35.503,142.95,39.193,47.575,372.74,1.9638,28.142,0.041539,vapor
611.59,0.25411,0.05,20,30.659,35.741,143.27,39.313,47.694,374.18,1.9241,28.331,0.041938,vapor
616.59,0.25619,0.05,20,30.856,35.98,143.59,39.432,47.813,375.62,1.8855,28.519,0.042337,vapor
621.59,0.25828,0.05,20,31.053,36.219,143.91,39.55,47.93,377.05,1.8479,28.706,0.042735,vapor
626.59,0.26036,0.05,20,31.251,36.459,144.23,39.667,48.046,378.47,1.8111,28.892,0.043132,vapor
631.59,0.26245,0.05,20,31.45,36.699,144.54,39.783,48.161,379.89,1.7753,29.078,0.043529,vapor
636.59,0.26453,0.05,20,31.649,36.94,144.86,39.898,48.275,381.31,1.7403,29.263,0.043925,vapor
641.59,0.26662,0.05,20,31.849,37.181,145.17,40.012,48.388,382.72,1.7062,29.448,0.04432,vapor
646.59,0.2687,0.05,20,32.049,37.423,145.48,40.125,48.501,384.12,1.6728,29.631,0.044715,vapor
651.59,0.27079,0.05,20,32.25,37.666,145.79,40.236,48.612,385.52,1.6403,29.814,0.04511,vapor
656.59,0.27288,0.05,20,32.452,37.909,146.1,40.347,48.722,386.91,1.6085,29.997,0.045503,vapor
661.59,0.27496,0.05,20,32.654,38.153,146.41,40.457,48.831,388.3,1.5774,30.178,0.045897,vapor
666.59,0.27705,0.05,20,32.856,38.397,146.71,40.566,48.939,389.68,1.5471,30.359,0.046289,vapor
671.59,0.27913,0.05,20,33.059,38.642,147.01,40.673,49.046,391.06,1.5174,30.539,0.046681,vapor
676.59,0.28122,0.05,20,33.263,38.887,147.32,40.78,49.152,392.43,1.4884,30.719,0.047072,vapor
681.59,0.2833,0.05,20,33.467,39.133,147.62,40.886,49.257,393.8,1.46,30.898,0.047462,vapor
686.59,0.28539,0.05,20,33.672,39.38,147.92,40.991,49.362,395.16,1.4323,31.076,0.047852,vapor
691.59,0.28747,0.05,20,33.877,39.627,148.21,41.095,49.465,396.52,1.4052,31.254,0.048241,vapor
696.59,0.28956,0.05,20,34.083,39.874,148.51,41.198,49.568,397.87,1.3786,31.431,0.04863,vapor
701.59,0.29164,0.05,20,34.289,40.122,148.81,41.3,49.669,399.22,1.3526,31.608,0.049017,vapor
706.59,0.29373,0.05,20,34.496,40.37,149.1,41.401,49.77,400.57,1.3272,31.784,0.049404,vapor
711.59,0.29581,0.05,20,34.703,40.619,149.39,41.502,49.87,401.91,1.3023,31.959,0.049791,vapor
716.59,0.2979,0.05,20,34.911,40.869,149.68,41.601,49.968,403.24,1.2779,32.134,0.050177,vapor
721.59,0.29998,0.05,20,35.119,41.119,149.97,41.7,50.066,404.57,1.2541,32.308,0.050562,vapor
726.59,0.30207,0.05,20,35.328,41.369,150.26,41.797,50.164,405.9,1.2307,32.481,0.050946,vapor
731.59,0.30416,0.05,20,35.537,41.62,150.55,41.894,50.26,407.22,1.2078,32.654,0.051329,vapor
736.59,0.30624,0.05,20,35.747,41.872,150.83,41.99,50.355,408.54,1.1853,32.826,0.051712,vapor
741.59,0.30833,0.05,20,35.957,42.123,151.12,42.085,50.45,409.86,1.1633,32.998,0.052095,vapor
746.59,0.31041,0.05,20,36.168,42.376,151.4,42.179,50.544,411.17,1.1418,33.169,0.052476,vapor
751.59,0.3125,0.05,20,36.379,42.629,151.68,42.273,50.636,412.47,1.1207,33.34,0.052857,vapor
756.59,0.31458,0.05,20,36.59,42.882,151.96,42.365,50.729,413.77,1.0999,33.51,0.053237,vapor
761.59,0.31667,0.05,20,36.802,43.136,152.24,42.457,50.82,415.07,1.0796,33.679,0.053616,vapor
766.59,0.31875,0.05,20,37.015,43.39,152.52,42.548,50.91,416.36,1.0597,33.848,0.053995,vapor
771.59,0.32084,0.05,20,37.228,43.645,152.8,42.638,51,417.65,1.0402,34.016,0.054373,vapor
776.59,0.32292,0.05,20,37.441,43.9,153.07,42.727,51.089,418.94,1.021,34.184,0.05475,vapor
781.59,0.32501,0.05,20,37.655,44.155,153.35,42.816,51.177,420.22,1.0022,34.351,0.055126,vapor
786.59,0.32709,0.05,20,37.869,44.411,153.62,42.903,51.264,421.5,0.98372,34.518,0.055502,vapor
791.59,0.32918,0.05,20,38.084,44.668,153.89,42.99,51.351,422.77,0.9656,34.684,0.055877,vapor
796.59,0.33126,0.05,20,38.299,44.925,154.16,43.076,51.436,424.04,0.94782,34.85,0.056251,vapor
801.59,0.33335,0.05,20,38.515,45.182,154.43,43.162,51.521,425.3,0.93036,35.015,0.056625,vapor
