Temperature (K),Pressure (MPa),Density (mol/l),Volume (l/mol),Internal Energy (kJ/mol),Enthalpy (kJ/mol),Entropy (J/mol*K),Cv (J/mol*K),Cp (J/mol*K),Sound Spd. (m/s),Joule-Thomson (K/MPa),Viscosity (uPa*s),Therm. Cond. (W/m*K),Phase
450,7,2.0268,0.49339,23.716,27.17,99.705,36.179,49.544,315.75,3.685,23.148,0.032127,vapor
450,7.1,2.0581,0.4859,23.701,27.151,99.555,36.2,49.652,315.68,3.6786,23.174,0.032185,vapor
450,7.2,2.0894,0.47862,23.687,27.133,99.407,36.22,49.76,315.62,3.6721,23.201,0.032242,vapor
450,7.3,2.1207,0.47154,23.673,27.115,99.261,36.241,49.868,315.55,3.6656,23.227,0.0323,vapor
450,7.4,2.1522,0.46465,23.658,27.096,99.117,36.261,49.977,315.49,3.659,23.254,0.032359,vapor
450,7.4,2.1522,0.46465,23.658,27.096,99.117,36.261,49.977,315.49,3.659,23.254,0.032359,supercritical
450,7.4,2.1522,0.46465,23.658,27.096,99.117,36.261,49.977,315.49,3.659,23.254,0.032359,supercritical
450,7.5,2.1837,0.45795,23.644,27.078,98.973,36.282,50.086,315.43,3.6524,23.28,0.032418,supercritical
450,7.6,2.2152,0.45142,23.629,27.06,98.832,36.302,50.196,315.37,3.6457,23.307,0.032477,supercritical
450,7.7,2.2468,0.44507,23.615,27.042,98.691,36.322,50.306,315.31,3.639,23.335,0.032536,supercritical
450,7.8,2.2785,0.43888,23.6,27.023,98.553,36.343,50.416,315.26,3.6322,23.362,0.032596,supercritical
450,7.9,2.3103,0.43285,23.585,27.005,98.415,36.363,50.527,315.2,3.6254,23.39,0.032656,supercritical
450,8,2.3421,0.42697,23.571,26.987,98.279,36.384,50.638,315.15,3.6185,23.418,0.032716,supercritical
450,8.1,2.3739,0.42124,23.556,26.968,98.144,36.404,50.75,315.11,3.6116,23.447,0.032777,supercritical
450,8.2,2.4059,0.41565,23.542,26.95,98.01,36.424,50.862,315.06,3.6046,23.475,0.032838,supercritical
450,8.3,2.4379,0.41019,23.527,26.932,97.878,36.444,50.974,315.02,3.5976,23.504,0.0329,supercritical
450,8.4,2.4699,0.40487,23.512,26.913,97.746,36.465,51.087,314.97,3.5905,23.533,0.032961,supercritical
450,8.5,2.5021,0.39967,23.498,26.895,97.616,36.485,51.2,314.93,3.5834,23.562,0.033024,supercritical
450,8.6,2.5342,0.3946,23.483,26.877,97.487,36.505,51.313,314.9,3.5762,23.592,0.033086,supercritical
450,8.7,2.5665,0.38964,23.468,26.858,97.359,36.525,51.427,314.86,3.569,23.622,0.033149,supercritical
450,8.8,2.5988,0.3848,23.454,26.84,97.232,36.545,51.541,314.83,3.5617,23.652,0.033212,supercritical
450,8.9,2.6311,0.38006,23.439,26.822,97.107,36.566,51.655,314.8,3.5544,23.682,0.033276,supercritical
450,9,2.6636,0.37544,23.424,26.803,96.982,36.586,51.77,314.77,3.547,23.712,0.03334,supercritical
450,9.1,2.696,0.37091,23.409,26.785,96.858,36.606,51.885,314.74,3.5396,23.743,0.033404,supercritical
450,9.2,2.7286,0.36649,23.395,26.766,96.735,36.626,52.001,314.72,3.5321,23.774,0.033468,supercritical
450,9.3,2.7612,0.36216,23.38,26.748,96.614,36.646,52.116,314.69,3.5246,23.806,0.033533,supercritical
450,9.4,2.7938,0.35793,23.365,26.73,96.493,36.666,52.232,314.67,3.517,23.837,0.033599,supercritical
