Temperature (K),Pressure (MPa),Density (mol/l),Volume (l/mol),Internal Energy (kJ/mol),Enthalpy (kJ/mol),Entropy (J/mol*K),Cv (J/mol*K),Cp (J/mol*K),Sound Spd. (m/s),Joule-Thomson (K/MPa),Viscosity (uPa*s),Therm. Cond. (W/m*K),Phase
470.69,0.39119,0.1,10,17.562,21.474,113.9,36.443,44.859,547.75,1.4463,16.161,0.062718,vapor
475.69,0.39537,0.1,10,17.745,21.699,114.28,36.743,45.157,550.25,1.4039,16.294,0.063671,vapor
480.69,0.39955,0.1,10,17.929,21.925,114.67,37.044,45.456,552.74,1.3628,16.427,0.06463,vapor
485.69,0.40373,0.1,10,18.115,22.153,115.05,37.345,45.756,555.22,1.323,16.559,0.065595,vapor
490.69,0.40791,0.1,10,18.303,22.382,115.44,37.646,46.056,557.69,1.2844,16.691,0.066565,vapor
495.69,0.41209,0.1,10,18.492,22.613,115.82,37.947,46.356,560.14,1.2471,16.822,0.067539,vapor
500.69,0.41627,0.1,10,18.682,22.845,116.2,38.249,46.656,562.58,1.211,16.952,0.068519,vapor
505.69,0.42045,0.1,10,18.874,23.079,116.59,38.55,46.957,565.01,1.1759,17.082,0.069504,vapor
510.69,0.42463,0.1,10,19.068,23.314,116.97,38.852,47.257,567.42,1.142,17.211,0.070493,vapor
515.69,0.42881,0.1,10,19.263,23.551,117.35,39.154,47.558,569.82,1.1091,17.339,0.071488,vapor
520.69,0.43299,0.1,10,19.459,23.789,117.73,39.455,47.858,572.22,1.0772,17.467,0.072486,vapor
525.69,0.43717,0.1,10,19.657,24.029,118.1,39.757,48.159,574.6,1.0463,17.595,0.07349,vapor
530.69,0.44135,0.1,10,19.857,24.27,118.48,40.058,48.459,576.97,1.0163,17.722,0.074497,vapor
535.69,0.44553,0.1,10,20.058,24.513,118.86,40.359,48.759,579.32,0.98717,17.848,0.075509,vapor
540.69,0.44971,0.1,10,20.261,24.758,119.23,40.659,49.058,581.67,0.95894,17.974,0.076525,vapor
545.69,0.45389,0.1,10,20.465,25.003,119.61,40.96,49.357,584.01,0.93154,18.099,0.077546,vapor
550.69,0.45807,0.1,10,20.67,25.251,119.99,41.26,49.656,586.34,0.90494,18.224,0.07857,vapor
555.69,0.46225,0.1,10,20.877,25.5,120.36,41.559,49.955,588.65,0.87912,18.348,0.079598,vapor
560.69,0.46643,0.1,10,21.086,25.75,120.73,41.858,50.253,590.96,0.85405,18.472,0.08063,vapor
565.69,0.47061,0.1,10,21.296,26.002,121.11,42.156,50.55,593.26,0.82969,18.595,0.081666,vapor
570.69,0.47479,0.1,10,21.507,26.255,121.48,42.454,50.847,595.55,0.80603,18.718,0.082705,vapor
575.69,0.47897,0.1,10,21.72,26.51,121.85,42.751,51.144,597.83,0.78305,18.84,0.083748,vapor
580.69,0.48315,0.1,10,21.935,26.766,122.22,43.048,51.439,600.1,0.76071,18.962,0.084794,vapor
585.69,0.48733,0.1,10,22.151,27.024,122.59,43.344,51.735,602.36,0.73899,19.083,0.085844,vapor
590.69,0.49151,0.1,10,22.368,27.283,122.96,43.64,52.029,604.61,0.71788,19.204,0.086898,vapor
595.69,0.49569,0.1,10,22.587,27.544,123.33,43.934,52.323,606.85,0.69736,19.324,0.087954,vapor
600.69,0.49986,0.1,10,22.808,27.806,123.7,44.228,52.616,609.09,0.6774,19.444,0.089014,vapor
605.69,0.50404,0.1,10,23.029,28.07,124.07,44.522,52.909,611.31,0.65798,19.563,0.090077,vapor
610.69,0.50822,0.1,10,23.253,28.335,124.43,44.814,53.201,613.53,0.63908,19.682,0.091143,vapor
615.69,0.5124,0.1,10,23.478,28.602,124.8,45.106,53.492,615.74,0.6207,19.801,0.092212,vapor
620.69,0.51658,0.1,10,23.704,28.87,125.17,45.397,53.782,617.94,0.60281,19.919,0.093284,vapor
608.15,0.50673,0.1,10,12.742,17.81,199.07,21.853,30.203,500.55,-0.0092508,29.872,0.045363,vapor
613.15,0.51091,0.1,10,12.852,17.961,199.25,21.883,30.233,502.51,-0.023492,30.04,0.045642,vapor
618.15,0.51508,0.1,10,12.961,18.112,199.43,21.914,30.263,504.46,-0.037438,30.206,0.045921,vapor
623.15,0.51926,0.1,10,13.071,18.263,199.61,21.946,30.294,506.4,-0.051097,30.373,0.046198,vapor
628.15,0.52343,0.1,10,13.181,18.415,199.78,21.977,30.325,508.33,-0.064475,30.538,0.046475,vapor
633.15,0.52761,0.1,10,13.291,18.567,199.96,22.009,30.356,510.26,-0.07758,30.703,0.046751,vapor
638.15,0.53178,0.1,10,13.401,18.719,200.13,22.041,30.388,512.17,-0.090419,30.867,0.047027,vapor
643.15,0.53596,0.1,10,13.511,18.871,200.3,22.073,30.42,514.07,-0.103,31.031,0.047301,vapor
648.15,0.54013,0.1,10,13.621,19.023,200.47,22.105,30.452,515.97,-0.11532,31.194,0.047575,vapor
653.15,0.54431,0.1,10,13.732,19.175,200.64,22.137,30.484,517.86,-0.1274,31.357,0.047848,vapor
658.15,0.54848,0.1,10,13.843,19.328,200.81,22.17,30.516,519.73,-0.13924,31.519,0.048121,vapor
663.15,0.55266,0.1,10,13.954,19.48,200.98,22.203,30.548,521.6,-0.15084,31.68,0.048392,vapor
668.15,0.55683,0.1,10,14.065,19.633,201.15,22.236,30.581,523.46,-0.16222,31.841,0.048663,vapor
673.15,0.56101,0.1,10,14.176,19.786,201.31,22.269,30.614,525.32,-0.17337,32.001,0.048934,vapor
678.15,0.56518,0.1,10,14.288,19.939,201.48,22.302,30.646,527.16,-0.1843,32.161,0.049203,vapor
683.15,0.56936,0.1,10,14.399,20.093,201.64,22.335,30.679,529,-0.19502,32.321,0.049472,vapor
688.15,0.57353,0.1,10,14.511,20.246,201.8,22.369,30.712,530.83,-0.20553,32.479,0.049741,vapor
693.15,0.57771,0.1,10,14.623,20.4,201.97,22.402,30.746,532.65,-0.21584,32.638,0.050008,vapor
698.15,0.58188,0.1,10,14.735,20.554,202.13,22.436,30.779,534.46,-0.22595,32.795,0.050275,vapor
703.15,0.58605,0.1,10,14.847,20.708,202.29,22.469,30.812,536.26,-0.23587,32.953,0.050541,vapor
708.15,0.59023,0.1,10,14.96,20.862,202.45,22.503,30.846,538.06,-0.2456,33.11,0.050807,vapor
713.15,0.5944,0.1,10,15.072,21.016,202.61,22.537,30.879,539.85,-0.25514,33.266,0.051072,vapor
718.15,0.59858,0.1,10,15.185,21.171,202.76,22.571,30.913,541.64,-0.26451,33.422,0.051337,vapor
723.15,0.60275,0.1,10,15.298,21.325,202.92,22.605,30.947,543.41,-0.2737,33.577,0.051601,vapor
728.15,0.60693,0.1,10,15.411,21.48,203.08,22.639,30.98,545.18,-0.28271,33.732,0.051864,vapor
733.15,0.6111,0.1,10,15.524,21.635,203.23,22.673,31.014,546.94,-0.29156,33.886,0.052126,vapor
738.15,0.61528,0.1,10,15.638,21.791,203.39,22.707,31.048,548.7,-0.30025,34.04,0.052388,vapor
743.15,0.61945,0.1,10,15.751,21.946,203.54,22.741,31.082,550.44,-0.30877,34.193,0.05265,vapor
748.15,0.62362,0.1,10,15.865,22.101,203.69,22.775,31.115,552.18,-0.31714,34.346,0.052911,vapor
753.15,0.6278,0.1,10,15.979,22.257,203.84,22.809,31.149,553.92,-0.32536,34.499,0.053171,vapor
758.15,0.63197,0.1,10,16.093,22.413,203.99,22.843,31.183,555.65,-0.33343,34.651,0.053431,vapor
763.15,0.63615,0.1,10,16.208,22.569,204.14,22.877,31.217,557.37,-0.34135,34.803,0.05369,vapor
768.15,0.64032,0.1,10,16.322,22.725,204.29,22.911,31.25,559.08,-0.34912,34.954,0.053949,vapor
773.15,0.64449,0.1,10,16.437,22.882,204.44,22.945,31.284,560.79,-0.35676,35.105,0.054207,vapor
778.15,0.64867,0.1,10,16.551,23.038,204.59,22.979,31.318,562.49,-0.36426,35.255,0.054464,vapor
783.15,0.65284,0.1,10,16.666,23.195,204.74,23.013,31.352,564.19,-0.37163,35.405,0.054721,vapor
788.15,0.65702,0.1,10,16.782,23.352,204.88,23.047,31.385,565.88,-0.37887,35.555,0.054978,vapor
793.15,0.66119,0.1,10,16.897,23.509,205.03,23.081,31.419,567.56,-0.38598,35.704,0.055234,vapor
798.15,0.66536,0.1,10,17.012,23.666,205.18,23.115,31.453,569.24,-0.39296,35.853,0.055489,vapor
