Temperature (K),Pressure (MPa),Density (mol/l),Volume (l/mol),Internal Energy (kJ/mol),Enthalpy (kJ/mol),Entropy (J/mol*K),Cv (J/mol*K),Cp (J/mol*K),Sound Spd. (m/s),Joule-Thomson (K/MPa),Viscosity (uPa*s),Therm. Cond. (W/m*K),Phase
178.15,1,0.69796,1.4327,3.5731,5.0058,156.79,21.109,30.892,269.06,5.6321,11.96,0.017065,vapor
183.15,1,0.67672,1.4777,3.6822,5.1599,157.64,21.081,30.754,273.28,5.357,12.23,0.017466,vapor
188.15,1,0.65684,1.5224,3.791,5.3134,158.47,21.056,30.632,277.41,5.102,12.498,0.017866,vapor
193.15,1,0.63819,1.5669,3.8993,5.4663,159.27,21.035,30.524,281.45,4.8647,12.765,0.018263,vapor
198.15,1,0.62064,1.6112,4.0074,5.6187,160.05,21.016,30.426,285.41,4.6434,13.029,0.018659,vapor
203.15,1,0.60409,1.6554,4.1152,5.7706,160.8,20.999,30.339,289.3,4.4365,13.291,0.019054,vapor
208.15,1,0.58846,1.6994,4.2227,5.9221,161.54,20.984,30.261,293.13,4.2426,13.552,0.019446,vapor
213.15,1,0.57366,1.7432,4.33,6.0732,162.26,20.971,30.189,296.89,4.0606,13.81,0.019836,vapor
218.15,1,0.55963,1.7869,4.4371,6.224,162.96,20.959,30.125,300.59,3.8893,14.067,0.020224,vapor
223.15,1,0.5463,1.8305,4.544,6.3744,163.64,20.949,30.066,304.23,3.7278,14.321,0.020611,vapor
228.15,1,0.53363,1.874,4.6507,6.5246,164.31,20.939,30.012,307.81,3.5753,14.574,0.020995,vapor
233.15,1,0.52156,1.9173,4.7572,6.6746,164.96,20.931,29.963,311.35,3.4311,14.825,0.021377,vapor
238.15,1,0.51005,1.9606,4.8637,6.8243,165.59,20.923,29.918,314.84,3.2945,15.074,0.021757,vapor
243.15,1,0.49905,2.0038,4.97,6.9738,166.21,20.917,29.877,318.28,3.1649,15.322,0.022135,vapor
248.15,1,0.48854,2.0469,5.0761,7.1231,166.82,20.911,29.839,321.67,3.0417,15.567,0.02251,vapor
253.15,1,0.47848,2.0899,5.1822,7.2722,167.41,20.905,29.803,325.02,2.9246,15.811,0.022884,vapor
258.15,1,0.46884,2.1329,5.2882,7.4211,168,20.901,29.771,328.33,2.8131,16.053,0.023256,vapor
263.15,1,0.4596,2.1758,5.3941,7.5699,168.57,20.896,29.741,331.61,2.7067,16.293,0.023626,vapor
268.15,1,0.45072,2.2187,5.4999,7.7185,169.13,20.893,29.713,334.84,2.6052,16.532,0.023994,vapor
273.15,1,0.4422,2.2614,5.6056,7.867,169.68,20.89,29.688,338.04,2.5082,16.769,0.024359,vapor
278.15,1,0.434,2.3042,5.7112,8.0154,170.21,20.887,29.664,341.2,2.4154,17.004,0.024723,vapor
283.15,1,0.4261,2.3469,5.8168,8.1636,170.74,20.885,29.642,344.33,2.3266,17.238,0.025085,vapor
