Temperature (K),Pressure (MPa),Density (mol/l),Volume (l/mol),Internal Energy (kJ/mol),Enthalpy (kJ/mol),Entropy (J/mol*K),Cv (J/mol*K),Cp (J/mol*K),Sound Spd. (m/s),Joule-Thomson (K/MPa),Viscosity (uPa*s),Therm. Cond. (W/m*K),Phase
263.15,0.1,0.045731,21.867,5.456,7.6427,187.95,20.809,29.176,330.73,2.7894,16.146,0.023251,vapor
268.15,0.1,0.044875,22.284,5.5602,7.7886,188.5,20.81,29.174,333.86,2.6855,16.388,0.023627,vapor
273.15,0.1,0.044051,22.701,5.6644,7.9345,189.04,20.811,29.173,336.97,2.5861,16.629,0.024001,vapor
278.15,0.1,0.043257,23.118,5.7686,8.0803,189.56,20.812,29.172,340.04,2.4911,16.867,0.024372,vapor
283.15,0.1,0.042491,23.535,5.8727,8.2262,190.08,20.813,29.171,343.09,2.4,17.104,0.024741,vapor
288.15,0.1,0.041751,23.951,5.9769,8.372,190.59,20.814,29.171,346.11,2.3127,17.339,0.025108,vapor
293.15,0.1,0.041037,24.368,6.0811,8.5179,191.1,20.816,29.171,349.1,2.229,17.573,0.025472,vapor
298.15,0.1,0.040347,24.785,6.1853,8.6638,191.59,20.818,29.171,352.07,2.1486,17.805,0.025835,vapor
303.15,0.1,0.03968,25.202,6.2895,8.8096,192.08,20.82,29.172,355.01,2.0713,18.035,0.026195,vapor
308.15,0.1,0.039035,25.618,6.3936,8.9555,192.55,20.822,29.173,357.92,1.997,18.263,0.026553,vapor
313.15,0.1,0.03841,26.035,6.4979,9.1013,193.02,20.825,29.174,360.81,1.9255,18.49,0.02691,vapor
318.15,0.1,0.037805,26.451,6.6021,9.2472,193.48,20.828,29.176,363.68,1.8567,18.716,0.027264,vapor
323.15,0.1,0.037219,26.868,6.7063,9.3931,193.94,20.832,29.178,366.52,1.7903,18.94,0.027616,vapor
328.15,0.1,0.036651,27.284,6.8106,9.539,194.39,20.836,29.181,369.34,1.7264,19.162,0.027966,vapor
333.15,0.1,0.0361,27.701,6.9148,9.6849,194.83,20.84,29.184,372.13,1.6646,19.383,0.028315,vapor
338.15,0.1,0.035565,28.117,7.0191,9.8308,195.26,20.844,29.188,374.91,1.605,19.603,0.028661,vapor
343.15,0.1,0.035046,28.534,7.1234,9.9768,195.69,20.849,29.192,377.66,1.5475,19.821,0.029006,vapor
348.15,0.1,0.034542,28.95,7.2277,10.123,196.11,20.855,29.196,380.39,1.4918,20.037,0.029349,vapor
353.15,0.1,0.034052,29.367,7.3321,10.269,196.53,20.861,29.201,383.1,1.438,20.253,0.02969,vapor
358.15,0.1,0.033576,29.783,7.4365,10.415,196.94,20.867,29.206,385.79,1.386,20.467,0.03003,vapor
363.15,0.1,0.033113,30.199,7.5409,10.561,197.35,20.874,29.212,388.45,1.3356,20.679,0.030367,vapor
368.15,0.1,0.032663,30.616,7.6453,10.707,197.75,20.881,29.219,391.1,1.2868,20.891,0.030703,vapor
373.15,0.1,0.032225,31.032,7.7498,10.853,198.14,20.888,29.226,393.73,1.2395,21.101,0.031038,vapor
378.15,0.1,0.031798,31.448,7.8543,10.999,198.53,20.897,29.233,396.34,1.1937,21.31,0.03137,vapor
383.15,0.1,0.031383,31.865,7.9589,11.145,198.91,20.905,29.241,398.92,1.1492,21.517,0.031702,vapor
388.15,0.1,0.030978,32.281,8.0635,11.292,199.29,20.915,29.25,401.49,1.1061,21.724,0.032031,vapor
393.15,0.1,0.030584,32.697,8.1681,11.438,199.67,20.925,29.259,404.05,1.0642,21.929,0.032359,vapor
398.15,0.1,0.030199,33.113,8.2728,11.584,200.04,20.935,29.269,406.58,1.0236,22.133,0.032686,vapor
403.15,0.1,0.029825,33.529,8.3776,11.731,200.4,20.946,29.279,409.09,0.98416,22.336,0.033011,vapor
408.15,0.1,0.029459,33.946,8.4824,11.877,200.76,20.957,29.29,411.59,0.94582,22.538,0.033334,vapor
413.15,0.1,0.029102,34.362,8.5873,12.023,201.12,20.969,29.302,414.07,0.90856,22.739,0.033657,vapor
418.15,0.1,0.028754,34.778,8.6922,12.17,201.47,20.982,29.314,416.53,0.87233,22.938,0.033977,vapor
423.15,0.1,0.028414,35.194,8.7972,12.317,201.82,20.995,29.326,418.98,0.8371,23.137,0.034297,vapor
428.15,0.1,0.028082,35.61,8.9022,12.463,202.16,21.009,29.34,421.41,0.80282,23.334,0.034614,vapor
433.15,0.1,0.027757,36.026,9.0073,12.61,202.51,21.023,29.353,423.82,0.76947,23.53,0.034931,vapor
438.15,0.1,0.02744,36.443,9.1125,12.757,202.84,21.038,29.368,426.22,0.737,23.726,0.035246,vapor
443.15,0.1,0.027131,36.859,9.2178,12.904,203.18,21.053,29.383,428.6,0.70539,23.92,0.03556,vapor
448.15,0.1,0.026828,37.275,9.3231,13.051,203.51,21.069,29.399,430.96,0.6746,24.113,0.035873,vapor
453.15,0.1,0.026532,37.691,9.4286,13.198,203.83,21.086,29.415,433.31,0.64461,24.306,0.036184,vapor
458.15,0.1,0.026242,38.107,9.5341,13.345,204.15,21.103,29.431,435.64,0.61538,24.497,0.036494,vapor
463.15,0.1,0.025959,38.523,9.6397,13.492,204.47,21.121,29.449,437.96,0.58689,24.688,0.036803,vapor
468.15,0.1,0.025681,38.939,9.7453,13.639,204.79,21.139,29.467,440.27,0.55912,24.877,0.037111,vapor
473.15,0.1,0.02541,39.355,9.8511,13.787,205.1,21.158,29.485,442.55,0.53205,25.066,0.037417,vapor
478.15,0.1,0.025144,39.771,9.957,13.934,205.41,21.177,29.504,444.83,0.50564,25.253,0.037723,vapor
483.15,0.1,0.024884,40.187,10.063,14.082,205.72,21.197,29.524,447.09,0.47987,25.44,0.038027,vapor
488.15,0.1,0.024629,40.603,10.169,14.229,206.02,21.218,29.544,449.33,0.45474,25.626,0.03833,vapor
493.15,0.1,0.024379,41.019,10.275,14.377,206.33,21.239,29.565,451.57,0.4302,25.811,0.038632,vapor
498.15,0.1,0.024134,41.435,10.381,14.525,206.62,21.26,29.586,453.78,0.40626,25.995,0.038932,vapor
