Temperature (K),Pressure (MPa),Density (mol/l),Volume (l/mol),Internal Energy (kJ/mol),Enthalpy (kJ/mol),Entropy (J/mol*K),Cv (J/mol*K),Cp (J/mol*K),Sound Spd. (m/s),Joule-Thomson (K/MPa),Viscosity (uPa*s),Therm. Cond. (W/m*K),Phase
450,23.5,16.641,0.060093,21.784,23.197,70.758,47.661,163.73,476.18,2.1348,33.975,0.18029,supercritical
450,23.6,16.729,0.059775,21.751,23.162,70.668,47.625,162.69,478.29,2.1083,34.146,0.18104,supercritical
450,23.7,16.816,0.059466,21.719,23.128,70.579,47.589,161.67,480.4,2.0823,34.315,0.18179,supercritical
450,23.8,16.902,0.059164,21.687,23.095,70.492,47.553,160.65,482.52,2.0568,34.484,0.18252,supercritical
450,23.9,16.987,0.058869,21.655,23.062,70.406,47.517,159.64,484.64,2.0318,34.65,0.18325,supercritical
450,24,17.07,0.058582,21.624,23.03,70.322,47.482,158.64,486.77,2.0072,34.816,0.18396,supercritical
450,24.1,17.152,0.058301,21.593,22.998,70.239,47.446,157.65,488.9,1.9831,34.981,0.18467,supercritical
450,24.2,17.233,0.058027,21.563,22.967,70.157,47.412,156.67,491.03,1.9594,35.144,0.18537,supercritical
450,24.3,17.313,0.057759,21.533,22.937,70.076,47.377,155.71,493.16,1.9361,35.306,0.18606,supercritical
450,24.4,17.392,0.057497,21.504,22.907,69.997,47.343,154.76,495.29,1.9133,35.467,0.18674,supercritical
450,24.5,17.47,0.057242,21.475,22.878,69.919,47.309,153.82,497.42,1.8909,35.627,0.18741,supercritical
450,24.6,17.546,0.056992,21.447,22.849,69.843,47.275,152.89,499.55,1.869,35.786,0.18807,supercritical
450,24.7,17.622,0.056747,21.419,22.82,69.767,47.242,151.98,501.68,1.8474,35.944,0.18873,supercritical
450,24.8,17.697,0.056508,21.391,22.793,69.692,47.209,151.08,503.81,1.8262,36.1,0.18938,supercritical
450,24.9,17.77,0.056274,21.364,22.765,69.619,47.176,150.19,505.94,1.8054,36.255,0.19002,supercritical
450,25,17.843,0.056046,21.337,22.738,69.547,47.144,149.32,508.06,1.785,36.41,0.19066,supercritical
450,25.1,17.914,0.055822,21.311,22.712,69.476,47.112,148.46,510.18,1.7649,36.563,0.19129,supercritical
450,25.2,17.985,0.055603,21.285,22.686,69.406,47.08,147.61,512.3,1.7452,36.715,0.19191,supercritical
450,25.3,18.054,0.055388,21.259,22.66,69.337,47.049,146.78,514.42,1.7259,36.866,0.19252,supercritical
450,25.4,18.123,0.055178,21.234,22.635,69.268,47.019,145.96,516.53,1.7069,37.016,0.19313,supercritical
450,25.5,18.191,0.054972,21.209,22.611,69.201,46.988,145.15,518.63,1.6883,37.165,0.19374,supercritical
450,25.6,18.258,0.05477,21.184,22.586,69.135,46.958,144.36,520.73,1.67,37.313,0.19433,supercritical
450,25.7,18.324,0.054572,21.16,22.562,69.07,46.928,143.57,522.83,1.652,37.46,0.19492,supercritical
450,25.8,18.39,0.054379,21.136,22.539,69.005,46.899,142.81,524.92,1.6343,37.606,0.1955,supercritical
450,25.9,18.454,0.054189,21.112,22.516,68.942,46.87,142.05,527.01,1.6169,37.751,0.19608,supercritical
450,26,18.518,0.054002,21.089,22.493,68.879,46.842,141.31,529.09,1.5999,37.895,0.19665,supercritical
450,26.1,18.581,0.05382,21.066,22.471,68.817,46.814,140.58,531.17,1.5831,38.038,0.19722,supercritical
450,26.2,18.643,0.05364,21.043,22.448,68.756,46.786,139.86,533.24,1.5666,38.181,0.19778,supercritical
450,26.3,18.704,0.053464,21.021,22.427,68.696,46.758,139.15,535.3,1.5504,38.322,0.19834,supercritical
450,26.4,18.765,0.053292,20.998,22.405,68.637,46.731,138.46,537.36,1.5345,38.462,0.19889,supercritical
450,26.5,18.825,0.053122,20.976,22.384,68.578,46.705,137.77,539.41,1.5189,38.602,0.19943,supercritical
450,26.6,18.884,0.052956,20.955,22.363,68.52,46.678,137.1,541.45,1.5035,38.74,0.19997,supercritical
450,26.7,18.942,0.052792,20.933,22.343,68.463,46.652,136.44,543.49,1.4884,38.878,0.20051,supercritical
450,26.8,19,0.052631,20.912,22.323,68.406,46.627,135.79,545.52,1.4735,39.015,0.20104,supercritical
450,26.9,19.057,0.052474,20.891,22.303,68.351,46.601,135.15,547.55,1.4589,39.151,0.20156,supercritical
450,27,19.114,0.052319,20.871,22.283,68.295,46.576,134.53,549.57,1.4445,39.286,0.20209,supercritical
450,27.1,19.169,0.052166,20.85,22.264,68.241,46.552,133.91,551.58,1.4303,39.421,0.2026,supercritical
450,27.2,19.225,0.052016,20.83,22.245,68.187,46.528,133.3,553.58,1.4164,39.554,0.20311,supercritical
450,27.3,19.279,0.051869,20.81,22.226,68.134,46.504,132.7,555.58,1.4027,39.687,0.20362,supercritical
450,27.4,19.333,0.051724,20.791,22.208,68.081,46.48,132.12,557.57,1.3892,39.819,0.20413,supercritical
450,27.5,19.387,0.051582,20.771,22.19,68.029,46.457,131.54,559.56,1.376,39.95,0.20463,supercritical
450,27.6,19.439,0.051442,20.752,22.172,67.978,46.434,130.97,561.53,1.3629,40.081,0.20512,supercritical
450,27.7,19.492,0.051304,20.733,22.154,67.927,46.411,130.41,563.5,1.3501,40.211,0.20561,supercritical
450,27.8,19.543,0.051168,20.714,22.136,67.877,46.389,129.86,565.46,1.3374,40.34,0.2061,supercritical
450,27.9,19.595,0.051035,20.695,22.119,67.827,46.367,129.32,567.42,1.325,40.468,0.20658,supercritical
450,28,19.645,0.050903,20.677,22.102,67.778,46.345,128.79,569.37,1.3127,40.596,0.20706,supercritical
450,28.1,19.695,0.050774,20.659,22.085,67.729,46.324,128.26,571.31,1.3006,40.723,0.20754,supercritical
450,28.2,19.745,0.050646,20.641,22.069,67.681,46.302,127.75,573.24,1.2888,40.849,0.20801,supercritical
450,28.3,19.794,0.050521,20.623,22.052,67.634,46.282,127.24,575.17,1.277,40.974,0.20848,supercritical
450,28.4,19.842,0.050397,20.605,22.036,67.587,46.261,126.74,577.09,1.2655,41.099,0.20894,supercritical
450,28.5,19.89,0.050276,20.587,22.02,67.54,46.241,126.25,579,1.2542,41.223,0.2094,supercritical
450,28.6,19.938,0.050156,20.57,22.005,67.494,46.221,125.76,580.9,1.243,41.347,0.20986,supercritical
450,28.7,19.985,0.050037,20.553,21.989,67.448,46.201,125.29,582.8,1.2319,41.47,0.21032,supercritical
450,28.8,20.032,0.049921,20.536,21.974,67.403,46.182,124.82,584.69,1.2211,41.592,0.21077,supercritical
450,28.9,20.078,0.049806,20.519,21.959,67.358,46.162,124.36,586.57,1.2104,41.714,0.21122,supercritical
450,29,20.124,0.049693,20.503,21.944,67.314,46.144,123.9,588.45,1.1998,41.835,0.21166,supercritical
450,29.1,20.169,0.049581,20.486,21.929,67.27,46.125,123.45,590.32,1.1894,41.955,0.2121,supercritical
450,29.2,20.214,0.049471,20.47,21.914,67.227,46.107,123.01,592.18,1.1791,42.075,0.21254,supercritical
450,29.3,20.258,0.049362,20.454,21.9,67.184,46.088,122.58,594.03,1.169,42.194,0.21298,supercritical
450,29.4,20.302,0.049255,20.438,21.886,67.141,46.07,122.15,595.88,1.1591,42.313,0.21341,supercritical
450,29.5,20.346,0.04915,20.422,21.872,67.099,46.053,121.73,597.72,1.1492,42.431,0.21384,supercritical
450,29.6,20.389,0.049045,20.406,21.858,67.057,46.035,121.31,599.55,1.1395,42.549,0.21427,supercritical
450,29.7,20.432,0.048942,20.39,21.844,67.016,46.018,120.9,601.38,1.13,42.666,0.21469,supercritical
450,29.8,20.475,0.048841,20.375,21.83,66.975,46.001,120.5,603.2,1.1205,42.782,0.21512,supercritical
450,29.9,20.517,0.048741,20.36,21.817,66.934,45.985,120.1,605.01,1.1112,42.898,0.21553,supercritical
450,30,20.558,0.048642,20.344,21.804,66.894,45.968,119.71,606.81,1.1021,43.013,0.21595,supercritical
450,30.1,20.6,0.048544,20.329,21.79,66.854,45.952,119.32,608.61,1.093,43.128,0.21636,supercritical
450,30.2,20.641,0.048448,20.314,21.778,66.814,45.936,118.94,610.4,1.0841,43.242,0.21678,supercritical
450,30.3,20.681,0.048353,20.3,21.765,66.775,45.92,118.57,612.18,1.0753,43.356,0.21718,supercritical
450,30.4,20.722,0.048259,20.285,21.752,66.736,45.904,118.2,613.96,1.0666,43.469,0.21759,supercritical
450,30.5,20.762,0.048166,20.27,21.739,66.697,45.889,117.83,615.73,1.058,43.582,0.21799,supercritical
450,30.6,20.801,0.048074,20.256,21.727,66.659,45.874,117.47,617.5,1.0495,43.694,0.21839,supercritical
450,30.7,20.84,0.047984,20.242,21.715,66.621,45.859,117.12,619.25,1.0411,43.806,0.21879,supercritical
450,30.8,20.879,0.047894,20.228,21.703,66.584,45.844,116.77,621,1.0329,43.918,0.21919,supercritical
450,30.9,20.918,0.047806,20.214,21.691,66.546,45.829,116.42,622.75,1.0247,44.028,0.21958,supercritical
450,31,20.956,0.047718,20.2,21.679,66.509,45.815,116.08,624.48,1.0167,44.139,0.21998,supercritical
450,31.1,20.994,0.047632,20.186,21.667,66.473,45.801,115.75,626.22,1.0087,44.249,0.22037,supercritical
450,31.2,21.032,0.047547,20.172,21.655,66.436,45.787,115.42,627.94,1.0009,44.358,0.22075,supercritical
450,31.3,21.069,0.047462,20.158,21.644,66.4,45.773,115.09,629.66,0.99311,44.467,0.22114,supercritical
450,31.4,21.106,0.047379,20.145,21.633,66.364,45.759,114.77,631.37,0.98545,44.576,0.22152,supercritical
450,31.5,21.143,0.047296,20.132,21.621,66.329,45.746,114.45,633.07,0.97789,44.684,0.2219,supercritical
450,31.6,21.18,0.047215,20.118,21.61,66.294,45.732,114.13,634.77,0.97042,44.792,0.22228,supercritical
450,31.7,21.216,0.047134,20.105,21.599,66.259,45.719,113.82,636.46,0.96304,44.899,0.22266,supercritical
450,31.8,21.252,0.047054,20.092,21.588,66.224,45.706,113.52,638.15,0.95575,45.006,0.22303,supercritical
450,31.9,21.288,0.046976,20.079,21.578,66.19,45.693,113.21,639.83,0.94854,45.112,0.22341,supercritical
450,32,21.323,0.046898,20.066,21.567,66.155,45.681,112.92,641.5,0.94142,45.218,0.22378,supercritical
450,32.1,21.358,0.04682,20.053,21.556,66.122,45.668,112.62,643.17,0.93439,45.324,0.22415,supercritical
450,32.2,21.393,0.046744,20.041,21.546,66.088,45.656,112.33,644.83,0.92743,45.429,0.22452,supercritical
450,32.3,21.428,0.046669,20.028,21.535,66.054,45.644,112.04,646.48,0.92056,45.534,0.22488,supercritical
450,32.4,21.462,0.046594,20.016,21.525,66.021,45.632,111.76,648.13,0.91377,45.638,0.22524,supercritical
450,32.5,21.496,0.04652,20.003,21.515,65.988,45.62,111.48,649.78,0.90706,45.742,0.22561,supercritical
450,32.6,21.53,0.046447,19.991,21.505,65.956,45.608,111.2,651.41,0.90042,45.846,0.22597,supercritical
450,32.7,21.564,0.046374,19.979,21.495,65.923,45.597,110.93,653.04,0.89386,45.949,0.22632,supercritical
450,32.8,21.597,0.046303,19.966,21.485,65.891,45.585,110.66,654.67,0.88737,46.052,0.22668,supercritical
450,32.9,21.63,0.046232,19.954,21.475,65.859,45.574,110.39,656.29,0.88096,46.154,0.22704,supercritical
450,33,21.663,0.046162,19.942,21.466,65.827,45.563,110.13,657.9,0.87462,46.256,0.22739,supercritical
450,33.1,21.696,0.046092,19.93,21.456,65.796,45.552,109.87,659.51,0.86835,46.358,0.22774,supercritical
450,33.2,21.728,0.046023,19.919,21.447,65.764,45.541,109.61,661.11,0.86215,46.46,0.22809,supercritical
450,33.3,21.76,0.045955,19.907,21.437,65.733,45.53,109.36,662.71,0.85601,46.561,0.22844,supercritical
450,33.4,21.792,0.045888,19.895,21.428,65.702,45.52,109.11,664.3,0.84995,46.661,0.22879,supercritical
450,33.5,21.824,0.045821,19.884,21.419,65.672,45.509,108.86,665.88,0.84395,46.762,0.22913,supercritical
450,33.6,21.856,0.045755,19.872,21.409,65.641,45.499,108.61,667.46,0.83801,46.862,0.22948,supercritical
450,33.7,21.887,0.045689,19.861,21.4,65.611,45.489,108.37,669.04,0.83214,46.961,0.22982,supercritical
450,33.8,21.918,0.045624,19.849,21.391,65.581,45.479,108.13,670.6,0.82633,47.061,0.23016,supercritical
450,33.9,21.949,0.04556,19.838,21.383,65.551,45.469,107.89,672.17,0.82058,47.16,0.2305,supercritical
450,34,21.98,0.045496,19.827,21.374,65.521,45.459,107.66,673.72,0.8149,47.258,0.23084,supercritical
450,34.1,22.01,0.045433,19.816,21.365,65.492,45.449,107.43,675.28,0.80927,47.357,0.23117,supercritical
450,34.2,22.041,0.04537,19.805,21.356,65.462,45.44,107.2,676.82,0.8037,47.455,0.23151,supercritical
450,34.3,22.071,0.045308,19.794,21.348,65.433,45.43,106.97,678.36,0.79819,47.553,0.23184,supercritical
450,34.4,22.101,0.045247,19.783,21.339,65.404,45.421,106.75,679.9,0.79274,47.65,0.23217,supercritical
450,34.5,22.131,0.045186,19.772,21.331,65.375,45.412,106.53,681.43,0.78735,47.747,0.23251,supercritical
450,34.6,22.16,0.045126,19.761,21.323,65.347,45.403,106.31,682.96,0.782,47.844,0.23284,supercritical
450,34.7,22.19,0.045066,19.75,21.314,65.318,45.394,106.09,684.48,0.77672,47.94,0.23316,supercritical
450,34.8,22.219,0.045007,19.74,21.306,65.29,45.385,105.87,685.99,0.77148,48.037,0.23349,supercritical
450,34.9,22.248,0.044948,19.729,21.298,65.262,45.376,105.66,687.5,0.7663,48.133,0.23382,supercritical
450,35,22.277,0.04489,19.719,21.29,65.234,45.367,105.45,689.01,0.76118,48.228,0.23414,supercritical
450,35.1,22.305,0.044832,19.708,21.282,65.206,45.359,105.24,690.51,0.7561,48.323,0.23446,supercritical
450,35.2,22.334,0.044775,19.698,21.274,65.179,45.35,105.04,692,0.75107,48.418,0.23479,supercritical
450,35.3,22.362,0.044718,19.687,21.266,65.152,45.342,104.84,693.49,0.74609,48.513,0.23511,supercritical
450,35.4,22.39,0.044662,19.677,21.258,65.124,45.334,104.63,694.98,0.74116,48.608,0.23543,supercritical
450,35.5,22.418,0.044606,19.667,21.251,65.097,45.325,104.44,696.46,0.73628,48.702,0.23575,supercritical
450,35.6,22.446,0.044551,19.657,21.243,65.07,45.317,104.24,697.94,0.73145,48.796,0.23606,supercritical
450,35.7,22.474,0.044496,19.647,21.235,65.043,45.309,104.04,699.41,0.72666,48.889,0.23638,supercritical
450,35.8,22.501,0.044442,19.637,21.228,65.017,45.301,103.85,700.87,0.72192,48.983,0.23669,supercritical
450,35.9,22.529,0.044388,19.627,21.22,64.99,45.294,103.66,702.33,0.71723,49.076,0.23701,supercritical
450,36,22.556,0.044335,19.617,21.213,64.964,45.286,103.47,703.79,0.71258,49.169,0.23732,supercritical
450,36.1,22.583,0.044282,19.607,21.206,64.938,45.278,103.28,705.24,0.70797,49.261,0.23763,supercritical
450,36.2,22.61,0.044229,19.597,21.198,64.912,45.271,103.1,706.69,0.70341,49.353,0.23794,supercritical
450,36.3,22.636,0.044177,19.587,21.191,64.886,45.263,102.91,708.13,0.69889,49.446,0.23825,supercritical
450,36.4,22.663,0.044125,19.578,21.184,64.86,45.256,102.73,709.57,0.69441,49.537,0.23856,supercritical
450,36.5,22.689,0.044074,19.568,21.177,64.835,45.249,102.55,711,0.68997,49.629,0.23887,supercritical
450,36.6,22.715,0.044023,19.558,21.17,64.809,45.242,102.38,712.43,0.68558,49.72,0.23917,supercritical
450,36.7,22.742,0.043972,19.549,21.163,64.784,45.235,102.2,713.86,0.68122,49.811,0.23948,supercritical
450,36.8,22.768,0.043922,19.539,21.156,64.759,45.228,102.02,715.28,0.67691,49.902,0.23978,supercritical
450,36.9,22.793,0.043872,19.53,21.149,64.734,45.221,101.85,716.69,0.67263,49.992,0.24009,supercritical
450,37,22.819,0.043823,19.521,21.142,64.709,45.214,101.68,718.1,0.66839,50.083,0.24039,supercritical
450,37.1,22.845,0.043774,19.511,21.135,64.684,45.207,101.51,719.51,0.66419,50.173,0.24069,supercritical
450,37.2,22.87,0.043726,19.502,21.129,64.659,45.2,101.34,720.91,0.66003,50.263,0.24099,supercritical
450,37.3,22.895,0.043677,19.493,21.122,64.635,45.194,101.18,722.31,0.65591,50.352,0.24129,supercritical
450,37.4,22.92,0.043629,19.484,21.115,64.611,45.187,101.01,723.7,0.65182,50.442,0.24159,supercritical
450,37.5,22.945,0.043582,19.474,21.109,64.586,45.181,100.85,725.09,0.64777,50.531,0.24189,supercritical
450,37.6,22.97,0.043535,19.465,21.102,64.562,45.174,100.69,726.48,0.64375,50.62,0.24218,supercritical
450,37.7,22.995,0.043488,19.456,21.096,64.538,45.168,100.53,727.86,0.63977,50.708,0.24248,supercritical
450,37.8,23.02,0.043441,19.447,21.089,64.514,45.162,100.37,729.24,0.63583,50.797,0.24278,supercritical
450,37.9,23.044,0.043395,19.438,21.083,64.49,45.156,100.21,730.61,0.63191,50.885,0.24307,supercritical
450,38,23.068,0.043349,19.429,21.077,64.467,45.15,100.05,731.98,0.62804,50.973,0.24336,supercritical
450,38.1,23.093,0.043304,19.421,21.07,64.443,45.144,99.9,733.34,0.62419,51.061,0.24365,supercritical
450,38.2,23.117,0.043259,19.412,21.064,64.42,45.138,99.747,734.7,0.62038,51.148,0.24395,supercritical
450,38.3,23.141,0.043214,19.403,21.058,64.397,45.132,99.595,736.06,0.6166,51.236,0.24424,supercritical
450,38.4,23.165,0.043169,19.394,21.052,64.373,45.126,99.445,737.41,0.61285,51.323,0.24453,supercritical
450,38.5,23.188,0.043125,19.386,21.046,64.35,45.12,99.296,738.76,0.60914,51.41,0.24482,supercritical
450,38.6,23.212,0.043081,19.377,21.04,64.327,45.114,99.148,740.11,0.60545,51.496,0.2451,supercritical
450,38.7,23.235,0.043038,19.368,21.034,64.304,45.109,99.002,741.45,0.6018,51.583,0.24539,supercritical
450,38.8,23.259,0.042995,19.36,21.028,64.282,45.103,98.857,742.78,0.59817,51.669,0.24568,supercritical
450,38.9,23.282,0.042952,19.351,21.022,64.259,45.098,98.713,744.12,0.59458,51.755,0.24596,supercritical
450,39,23.305,0.042909,19.343,21.016,64.236,45.092,98.57,745.45,0.59102,51.841,0.24625,supercritical
450,39.1,23.328,0.042867,19.334,21.01,64.214,45.087,98.429,746.77,0.58748,51.927,0.24653,supercritical
450,39.2,23.351,0.042824,19.326,21.005,64.192,45.082,98.289,748.09,0.58398,52.012,0.24682,supercritical
450,39.3,23.374,0.042783,19.318,20.999,64.17,45.076,98.15,749.41,0.5805,52.098,0.2471,supercritical
450,39.4,23.397,0.042741,19.309,20.993,64.147,45.071,98.013,750.72,0.57705,52.183,0.24738,supercritical
450,39.5,23.419,0.0427,19.301,20.988,64.125,45.066,97.876,752.03,0.57363,52.268,0.24766,supercritical
450,39.6,23.442,0.042659,19.293,20.982,64.103,45.061,97.741,753.34,0.57024,52.352,0.24794,supercritical
450,39.7,23.464,0.042618,19.285,20.977,64.082,45.056,97.607,754.64,0.56687,52.437,0.24822,supercritical
450,39.8,23.486,0.042578,19.276,20.971,64.06,45.051,97.474,755.94,0.56353,52.521,0.2485,supercritical
450,39.9,23.509,0.042538,19.268,20.966,64.038,45.046,97.342,757.24,0.56022,52.605,0.24878,supercritical
450,40,23.531,0.042498,19.26,20.96,64.017,45.041,97.211,758.53,0.55693,52.689,0.24906,supercritical
450,40.1,23.553,0.042458,19.252,20.955,63.995,45.036,97.081,759.82,0.55367,52.773,0.24934,supercritical
450,40.2,23.575,0.042419,19.244,20.949,63.974,45.032,96.952,761.1,0.55044,52.857,0.24961,supercritical
450,40.3,23.596,0.042379,19.236,20.944,63.953,45.027,96.825,762.38,0.54723,52.94,0.24989,supercritical
450,40.4,23.618,0.042341,19.228,20.939,63.932,45.022,96.698,763.66,0.54404,53.024,0.25016,supercritical
450,40.5,23.64,0.042302,19.22,20.933,63.911,45.018,96.573,764.94,0.54088,53.107,0.25044,supercritical
450,40.6,23.661,0.042264,19.212,20.928,63.89,45.013,96.448,766.21,0.53774,53.189,0.25071,supercritical
450,40.7,23.682,0.042225,19.205,20.923,63.869,45.009,96.325,767.47,0.53463,53.272,0.25098,supercritical
450,40.8,23.704,0.042187,19.197,20.918,63.848,45.004,96.202,768.74,0.53154,53.355,0.25126,supercritical
450,40.9,23.725,0.04215,19.189,20.913,63.827,45,96.08,770,0.52848,53.437,0.25153,supercritical
450,41,23.746,0.042112,19.181,20.908,63.807,44.995,95.96,771.26,0.52544,53.519,0.2518,supercritical
450,41.1,23.767,0.042075,19.174,20.903,63.786,44.991,95.84,772.51,0.52242,53.601,0.25207,supercritical
450,41.2,23.788,0.042038,19.166,20.898,63.766,44.987,95.722,773.76,0.51942,53.683,0.25234,supercritical
450,41.3,23.809,0.042001,19.158,20.893,63.745,44.983,95.604,775.01,0.51645,53.765,0.25261,supercritical
450,41.4,23.829,0.041965,19.151,20.888,63.725,44.979,95.487,776.25,0.5135,53.846,0.25288,supercritical
450,41.5,23.85,0.041928,19.143,20.883,63.705,44.974,95.371,777.49,0.51057,53.928,0.25314,supercritical
450,41.6,23.871,0.041892,19.135,20.878,63.685,44.97,95.256,778.73,0.50766,54.009,0.25341,supercritical
450,41.7,23.891,0.041856,19.128,20.873,63.665,44.966,95.142,779.96,0.50477,54.09,0.25368,supercritical
450,41.8,23.912,0.041821,19.12,20.869,63.645,44.962,95.029,781.19,0.50191,54.171,0.25395,supercritical
450,41.9,23.932,0.041785,19.113,20.864,63.625,44.958,94.916,782.42,0.49906,54.251,0.25421,supercritical
450,42,23.952,0.04175,19.106,20.859,63.605,44.954,94.805,783.64,0.49624,54.332,0.25448,supercritical
450,42.1,23.972,0.041715,19.098,20.854,63.586,44.951,94.694,784.87,0.49344,54.412,0.25474,supercritical
450,42.2,23.992,0.04168,19.091,20.85,63.566,44.947,94.584,786.08,0.49065,54.493,0.25501,supercritical
450,42.3,24.012,0.041646,19.084,20.845,63.546,44.943,94.475,787.3,0.48789,54.573,0.25527,supercritical
450,42.4,24.032,0.041611,19.076,20.841,63.527,44.939,94.367,788.51,0.48515,54.653,0.25553,supercritical
450,42.5,24.052,0.041577,19.069,20.836,63.508,44.936,94.26,789.72,0.48242,54.732,0.25579,supercritical
450,42.6,24.072,0.041543,19.062,20.831,63.488,44.932,94.153,790.92,0.47972,54.812,0.25606,supercritical
450,42.7,24.091,0.041509,19.055,20.827,63.469,44.928,94.047,792.13,0.47704,54.891,0.25632,supercritical
450,42.8,24.111,0.041475,19.047,20.823,63.45,44.925,93.942,793.33,0.47437,54.971,0.25658,supercritical
450,42.9,24.13,0.041442,19.04,20.818,63.431,44.921,93.838,794.52,0.47172,55.05,0.25684,supercritical
450,43,24.15,0.041409,19.033,20.814,63.412,44.918,93.735,795.72,0.46909,55.129,0.2571,supercritical
450,43.1,24.169,0.041376,19.026,20.809,63.393,44.914,93.632,796.91,0.46648,55.208,0.25736,supercritical
450,43.2,24.188,0.041343,19.019,20.805,63.374,44.911,93.53,798.09,0.46389,55.287,0.25762,supercritical
450,43.3,24.207,0.04131,19.012,20.801,63.355,44.908,93.429,799.28,0.46132,55.365,0.25788,supercritical
450,43.4,24.226,0.041277,19.005,20.796,63.336,44.904,93.328,800.46,0.45876,55.444,0.25813,supercritical
450,43.5,24.245,0.041245,18.998,20.792,63.318,44.901,93.228,801.64,0.45622,55.522,0.25839,supercritical
450,43.6,24.264,0.041213,18.991,20.788,63.299,44.898,93.129,802.82,0.4537,55.6,0.25865,supercritical
450,43.7,24.283,0.041181,18.984,20.784,63.281,44.894,93.031,803.99,0.4512,55.678,0.2589,supercritical
450,43.8,24.302,0.041149,18.977,20.779,63.262,44.891,92.933,805.16,0.44871,55.756,0.25916,supercritical
450,43.9,24.321,0.041117,18.97,20.775,63.244,44.888,92.836,806.33,0.44624,55.834,0.25942,supercritical
450,44,24.339,0.041086,18.963,20.771,63.226,44.885,92.74,807.49,0.44378,55.911,0.25967,supercritical
450,44.1,24.358,0.041054,18.957,20.767,63.207,44.882,92.645,808.65,0.44135,55.989,0.25992,supercritical
450,44.2,24.376,0.041023,18.95,20.763,63.189,44.879,92.55,809.81,0.43893,56.066,0.26018,supercritical
450,44.3,24.395,0.040992,18.943,20.759,63.171,44.876,92.455,810.97,0.43652,56.143,0.26043,supercritical
450,44.4,24.413,0.040962,18.936,20.755,63.153,44.873,92.362,812.12,0.43413,56.22,0.26069,supercritical
450,44.5,24.431,0.040931,18.929,20.751,63.135,44.87,92.269,813.27,0.43176,56.297,0.26094,supercritical
450,44.6,24.45,0.0409,18.923,20.747,63.117,44.867,92.176,814.42,0.4294,56.374,0.26119,supercritical
450,44.7,24.468,0.04087,18.916,20.743,63.099,44.864,92.085,815.56,0.42706,56.451,0.26144,supercritical
450,44.8,24.486,0.04084,18.909,20.739,63.081,44.861,91.994,816.71,0.42473,56.527,0.26169,supercritical
450,44.9,24.504,0.04081,18.903,20.735,63.064,44.858,91.903,817.85,0.42242,56.604,0.26194,supercritical
450,45,24.522,0.04078,18.896,20.731,63.046,44.855,91.813,818.98,0.42013,56.68,0.2622,supercritical
450,45.1,24.54,0.04075,18.89,20.727,63.028,44.853,91.724,820.12,0.41784,56.756,0.26245,supercritical
450,45.2,24.558,0.040721,18.883,20.724,63.011,44.85,91.635,821.25,0.41558,56.832,0.2627,supercritical
450,45.3,24.575,0.040691,18.876,20.72,62.993,44.847,91.547,822.38,0.41332,56.908,0.26294,supercritical
450,45.4,24.593,0.040662,18.87,20.716,62.976,44.844,91.46,823.51,0.41109,56.984,0.26319,supercritical
450,45.5,24.611,0.040633,18.863,20.712,62.959,44.842,91.373,824.63,0.40886,57.059,0.26344,supercritical
450,45.6,24.628,0.040604,18.857,20.709,62.941,44.839,91.287,825.75,0.40665,57.135,0.26369,supercritical
450,45.7,24.646,0.040575,18.851,20.705,62.924,44.836,91.201,826.87,0.40446,57.21,0.26394,supercritical
450,45.8,24.663,0.040546,18.844,20.701,62.907,44.834,91.116,827.99,0.40228,57.286,0.26419,supercritical
450,45.9,24.681,0.040518,18.838,20.698,62.89,44.831,91.031,829.1,0.40011,57.361,0.26443,supercritical
450,46,24.698,0.040489,18.831,20.694,62.873,44.829,90.947,830.21,0.39796,57.436,0.26468,supercritical
450,46.1,24.715,0.040461,18.825,20.69,62.856,44.826,90.864,831.32,0.39582,57.511,0.26492,supercritical
450,46.2,24.732,0.040433,18.819,20.687,62.839,44.824,90.781,832.43,0.39369,57.585,0.26517,supercritical
450,46.3,24.749,0.040405,18.812,20.683,62.822,44.821,90.698,833.53,0.39158,57.66,0.26542,supercritical
450,46.4,24.767,0.040377,18.806,20.68,62.805,44.819,90.616,834.63,0.38948,57.735,0.26566,supercritical
450,46.5,24.784,0.040349,18.8,20.676,62.788,44.817,90.535,835.73,0.38739,57.809,0.26591,supercritical
450,46.6,24.8,0.040322,18.794,20.673,62.772,44.814,90.454,836.83,0.38531,57.883,0.26615,supercritical
450,46.7,24.817,0.040294,18.787,20.669,62.755,44.812,90.374,837.92,0.38325,57.958,0.26639,supercritical
450,46.8,24.834,0.040267,18.781,20.666,62.738,44.81,90.294,839.01,0.3812,58.032,0.26664,supercritical
450,46.9,24.851,0.04024,18.775,20.662,62.722,44.807,90.214,840.1,0.37917,58.106,0.26688,supercritical
450,47,24.868,0.040213,18.769,20.659,62.705,44.805,90.136,841.19,0.37714,58.18,0.26712,supercritical
450,47.1,24.884,0.040186,18.763,20.655,62.689,44.803,90.057,842.27,0.37513,58.253,0.26737,supercritical
450,47.2,24.901,0.040159,18.757,20.652,62.672,44.801,89.979,843.36,0.37313,58.327,0.26761,supercritical
450,47.3,24.918,0.040132,18.75,20.649,62.656,44.798,89.902,844.44,0.37114,58.401,0.26785,supercritical
450,47.4,24.934,0.040106,18.744,20.645,62.64,44.796,89.825,845.51,0.36916,58.474,0.26809,supercritical
