,C_X,C_N,C_L,F_in,C_N_in,I0,Time
12663,2.6793394088745117,4.329558372497559,0.0027830172330141068,0.006,11,120,47.48743719
12664,2.685655117034912,4.372980117797852,0.0028102609794586897,0.006,11,120,48.24120603
12665,2.6918506622314453,4.416420936584473,0.002837152685970068,0.006,11,120,48.99497487
12666,2.6979286670684814,4.459875106811523,0.0028636991046369076,0.006,11,120,49.74874372
12667,2.7038943767547607,4.503353118896484,0.002889910712838173,0.006,11,120,50.50251256
12668,2.7097482681274414,4.546841144561768,0.0029157926328480244,0.006,11,120,51.25628141
12669,2.7154955863952637,4.590345859527588,0.0029413499869406223,0.006,11,120,52.01005025
12670,2.7211382389068604,4.63386344909668,0.0029665955808013678,0.006,11,120,52.7638191
12671,2.7266809940338135,4.677403450012207,0.002991534536704421,0.006,11,120,53.51758794
12672,2.7321255207061768,4.720948696136475,0.0030161715112626553,0.006,11,120,54.27135678
12673,2.7374753952026367,4.764512538909912,0.003040517680346966,0.006,11,120,55.02512563
12674,2.7427337169647217,4.808085918426514,0.003064577467739582,0.006,11,120,55.77889447
12675,2.747903823852539,4.851675510406494,0.003088360419496894,0.006,11,120,56.53266332
12676,2.752988815307617,4.8952741622924805,0.003111870726570487,0.006,11,120,57.28643216
12677,2.7579922676086426,4.938891410827637,0.003135118167847395,0.006,11,120,58.04020101
12678,2.762916088104248,4.982509136199951,0.003158108564093709,0.006,11,120,58.79396985
12679,2.767763376235962,5.02613639831543,0.003180848667398095,0.006,11,120,59.54773869
12680,2.7725327014923096,5.069783687591553,0.0032033342868089676,0.006,11,120,60.30150754
12681,2.7772181034088135,5.113431453704834,0.003225559601560235,0.006,11,120,61.05527638
12682,2.7818217277526855,5.157102108001709,0.003247524844482541,0.006,11,120,61.80904523
12683,2.786344051361084,5.200778961181641,0.003269234672188759,0.006,11,120,62.56281407
12684,2.7907862663269043,5.2444658279418945,0.0032906928099691868,0.006,11,120,63.31658291
12685,2.795149564743042,5.288167476654053,0.0033118994906544685,0.006,11,120,64.07035176
12686,2.7994349002838135,5.3318772315979,0.003332860302180052,0.006,11,120,64.8241206
12687,2.8036439418792725,5.375594615936279,0.0033535778056830168,0.006,11,120,65.57788945
12688,2.8077776432037354,5.41933012008667,0.0033740547951310873,0.006,11,120,66.33165829
12689,2.811835765838623,5.463070869445801,0.0033942931331694126,0.006,11,120,67.08542714
12690,2.815821409225464,5.506824970245361,0.003414296545088291,0.006,11,120,67.83919598
12691,2.819734573364258,5.550585746765137,0.003434067824855447,0.006,11,120,68.59296482
12692,2.8235766887664795,5.594364166259766,0.003453609999269247,0.006,11,120,69.34673367
12693,2.8273491859436035,5.638143539428711,0.0034729260951280594,0.006,11,120,70.10050251
12694,2.831051826477051,5.681938171386719,0.0034920182079076767,0.006,11,120,70.85427136
12695,2.834686517715454,5.725737571716309,0.003510890295729041,0.006,11,120,71.6080402
12696,2.8382551670074463,5.76954984664917,0.003529544221237302,0.006,11,120,72.36180905
12697,2.841757297515869,5.813369274139404,0.0035479837097227573,0.006,11,120,73.11557789
12698,2.8451948165893555,5.857199668884277,0.0035662096925079823,0.006,11,120,73.86934673
12699,2.8485682010650635,5.901035785675049,0.003584227990359068,0.006,11,120,74.62311558
12700,2.851879835128784,5.944884300231934,0.0036020390689373016,0.006,11,120,75.37688442
12701,2.8551297187805176,5.988742828369141,0.0036196461878716946,0.006,11,120,76.13065327
12702,2.858318567276001,6.03260612487793,0.003637052373960614,0.006,11,120,76.88442211
12703,2.861448287963867,6.076477527618408,0.003654260654002428,0.006,11,120,77.63819095
12704,2.8645191192626953,6.120358943939209,0.003671273123472929,0.006,11,120,78.3919598
12705,2.867532253265381,6.164245128631592,0.0036880928091704845,0.006,11,120,79.14572864
12706,2.8704893589019775,6.208144664764404,0.0037047218065708876,0.006,11,120,79.89949749
12707,2.8733909130096436,6.252043724060059,0.003721164306625724,0.006,11,120,80.65326633
12708,2.8762385845184326,6.295955181121826,0.0037374210078269243,0.006,11,120,81.40703518
12709,2.8790318965911865,6.339873313903809,0.003753496101126075,0.006,11,120,82.16080402
12710,2.881772994995117,6.383797645568848,0.0037693933118134737,0.006,11,120,82.91457286
12711,2.884462594985962,6.42772912979126,0.0037851121742278337,0.006,11,120,83.66834171
12712,2.887101650238037,6.4716691970825195,0.0038006571121513844,0.006,11,120,84.42211055
12713,2.8896915912628174,6.5156168937683105,0.0038160302210599184,0.006,11,120,85.1758794
12714,2.892232894897461,6.55956506729126,0.0038312356919050217,0.006,11,120,85.92964824
