Temperature (K),Pressure (MPa),Density (mol/l),Volume (l/mol),Internal Energy (kJ/mol),Enthalpy (kJ/mol),Entropy (J/mol*K),Cv (J/mol*K),Cp (J/mol*K),Sound Spd. (m/s),Joule-Thomson (K/MPa),Viscosity (uPa*s),Therm. Cond. (W/m*K),Phase
260.52,0.01,0.0046277,216.09,23.121,25.281,135.53,57.938,66.341,236.59,25.13,7.1165,0.014393,vapor
265.52,0.01,0.0045399,220.27,23.413,25.615,136.8,58.854,67.251,238.64,23.736,7.2516,0.014887,vapor
270.52,0.01,0.0044554,224.44,23.709,25.954,138.07,59.78,68.172,240.67,22.444,7.3865,0.015389,vapor
275.52,0.01,0.0043741,228.62,24.011,26.297,139.32,60.716,69.104,242.67,21.245,7.5211,0.015898,vapor
280.52,0.01,0.0042956,232.8,24.317,26.645,140.58,61.662,70.045,244.65,20.132,7.6555,0.016414,vapor
285.52,0.01,0.00422,236.97,24.628,26.998,141.82,62.615,70.995,246.62,19.095,7.7897,0.016937,vapor
290.52,0.01,0.0041469,241.14,24.944,27.355,143.06,63.576,71.952,248.57,18.13,7.9236,0.017468,vapor
295.52,0.01,0.0040764,245.31,25.264,27.717,144.3,64.544,72.917,250.49,17.23,8.0573,0.018006,vapor
300.52,0.01,0.0040082,249.49,25.589,28.084,145.53,65.519,73.889,252.4,16.389,8.1907,0.018551,vapor
305.52,0.01,0.0039423,253.66,25.919,28.456,146.76,66.499,74.866,254.3,15.604,8.3239,0.019104,vapor
310.52,0.01,0.0038786,257.83,26.255,28.833,147.98,67.484,75.848,256.17,14.868,8.4567,0.019664,vapor
315.52,0.01,0.0038169,262,26.595,29.214,149.2,68.474,76.835,258.04,14.18,8.5894,0.020231,vapor
320.52,0.01,0.0037571,266.16,26.94,29.601,150.42,69.467,77.826,259.88,13.534,8.7217,0.020805,vapor
325.52,0.01,0.0036991,270.33,27.289,29.993,151.63,70.463,78.82,261.72,12.929,8.8538,0.021387,vapor
330.52,0.01,0.003643,274.5,27.644,30.389,152.84,71.462,79.817,263.53,12.36,8.9855,0.021975,vapor
335.52,0.01,0.0035885,278.67,28.004,30.791,154.04,72.462,80.816,265.34,11.826,9.117,0.022572,vapor
340.52,0.01,0.0035356,282.83,28.369,31.198,155.25,73.464,81.816,267.13,11.324,9.2482,0.023175,vapor
345.52,0.01,0.0034843,287,28.739,31.609,156.45,74.467,82.817,268.91,10.851,9.379,0.023786,vapor
350.52,0.01,0.0034345,291.17,29.114,32.026,157.64,75.469,83.818,270.68,10.406,9.5096,0.024404,vapor
355.52,0.01,0.003386,295.33,29.494,32.447,158.84,76.472,84.819,272.43,9.9863,9.6399,0.025029,vapor
360.52,0.01,0.0033389,299.5,29.879,32.874,160.03,77.474,85.819,274.17,9.5906,9.7698,0.025662,vapor
365.52,0.01,0.0032931,303.66,30.269,33.305,161.22,78.474,86.819,275.91,9.2171,9.8994,0.026301,vapor
370.52,0.01,0.0032486,307.83,30.664,33.742,162.4,79.473,87.816,277.63,8.8643,10.029,0.026948,vapor
375.52,0.01,0.0032052,311.99,31.064,34.184,163.59,80.47,88.812,279.34,8.5309,10.158,0.027603,vapor
380.52,0.01,0.003163,316.15,31.469,34.63,164.77,81.464,89.805,281.04,8.2155,10.286,0.028265,vapor
385.52,0.01,0.0031219,320.32,31.878,35.082,165.95,82.456,90.796,282.72,7.9169,10.414,0.028933,vapor
390.52,0.01,0.0030818,324.48,32.293,35.538,167.12,83.444,91.783,284.4,7.634,10.542,0.02961,vapor
395.52,0.01,0.0030428,328.65,32.713,35.999,168.3,84.429,92.768,286.07,7.3658,10.67,0.030293,vapor
400.52,0.01,0.0030047,332.81,33.138,36.466,169.47,85.41,93.748,287.73,7.1114,10.797,0.030984,vapor
405.52,0.01,0.0029676,336.97,33.567,36.937,170.64,86.388,94.724,289.38,6.8697,10.924,0.031682,vapor
410.52,0.01,0.0029314,341.13,34.002,37.413,171.8,87.361,95.697,291.03,6.6402,11.05,0.032387,vapor
415.52,0.01,0.0028961,345.3,34.441,37.894,172.97,88.329,96.664,292.66,6.4218,11.176,0.0331,vapor
420.52,0.01,0.0028616,349.46,34.885,38.38,174.13,89.293,97.627,294.28,6.214,11.302,0.03382,vapor
425.52,0.01,0.0028279,353.62,35.334,38.87,175.29,90.251,98.585,295.9,6.0161,11.427,0.034547,vapor
430.52,0.01,0.002795,357.78,35.788,39.366,176.45,91.205,99.538,297.5,5.8275,11.552,0.035282,vapor
435.52,0.01,0.0027629,361.94,36.246,39.866,177.6,92.153,100.49,299.1,5.6476,11.677,0.036023,vapor
440.52,0.01,0.0027314,366.11,36.709,40.37,178.76,93.096,101.43,300.69,5.4758,11.801,0.036772,vapor
445.52,0.01,0.0027007,370.27,37.177,40.88,179.91,94.034,102.37,302.27,5.3118,11.925,0.037529,vapor
450.52,0.01,0.0026707,374.43,37.65,41.394,181.05,94.965,103.3,303.85,5.155,12.048,0.038292,vapor
455.52,0.01,0.0026414,378.59,38.127,41.913,182.2,95.891,104.22,305.41,5.005,12.171,0.039063,vapor
460.52,0.01,0.0026127,382.75,38.609,42.436,183.34,96.811,105.14,306.97,4.8614,12.294,0.039841,vapor
465.52,0.01,0.0025846,386.91,39.095,42.964,184.48,97.725,106.05,308.52,4.7238,12.416,0.040627,vapor
470.52,0.01,0.0025571,391.07,39.586,43.497,185.62,98.633,106.96,310.07,4.592,12.538,0.041419,vapor
475.52,0.01,0.0025301,395.24,40.081,44.034,186.75,99.535,107.86,311.61,4.4655,12.659,0.042219,vapor
480.52,0.01,0.0025038,399.4,40.581,44.575,187.89,100.43,108.76,313.13,4.3442,12.78,0.043027,vapor
485.52,0.01,0.002478,403.56,41.086,45.121,189.02,101.32,109.65,314.66,4.2276,12.9,0.043841,vapor
490.52,0.01,0.0024527,407.72,41.595,45.672,190.15,102.2,110.53,316.17,4.1156,13.021,0.044663,vapor
495.52,0.01,0.0024279,411.88,42.108,46.227,191.27,103.08,111.41,317.68,4.0079,13.14,0.045492,vapor
500.52,0.01,0.0024036,416.04,42.626,46.786,192.39,103.95,112.28,319.18,3.9043,13.259,0.046329,vapor
505.52,0.01,0.0023798,420.2,43.147,47.349,193.51,104.82,113.14,320.68,3.8045,13.378,0.047172,vapor
510.52,0.01,0.0023565,424.36,43.674,47.917,194.63,105.67,114,322.17,3.7084,13.496,0.048023,vapor
515.52,0.01,0.0023336,428.52,44.204,48.489,195.75,106.53,114.85,323.65,3.6158,13.614,0.048882,vapor
520.52,0.01,0.0023112,432.68,44.739,49.066,196.86,107.37,115.7,325.12,3.5266,13.732,0.049747,vapor
525.52,0.01,0.0022892,436.84,45.278,49.646,197.97,108.21,116.54,326.59,3.4404,13.849,0.05062,vapor
530.52,0.01,0.0022676,441,45.821,50.231,199.08,109.05,117.37,328.06,3.3573,13.965,0.0515,vapor
535.52,0.01,0.0022464,445.16,46.369,50.82,200.18,109.87,118.2,329.51,3.277,14.081,0.052388,vapor
540.52,0.01,0.0022256,449.32,46.92,51.413,201.28,110.69,119.02,330.96,3.1994,14.197,0.053282,vapor
545.52,0.01,0.0022052,453.48,47.476,52.01,202.38,111.51,119.83,332.41,3.1244,14.312,0.054184,vapor
550.52,0.01,0.0021851,457.64,48.035,52.611,203.48,112.32,120.64,333.85,3.0519,14.427,0.055094,vapor
555.52,0.01,0.0021654,461.8,48.599,53.217,204.58,113.12,121.45,335.28,2.9817,14.541,0.05601,vapor
560.52,0.01,0.0021461,465.96,49.166,53.826,205.67,113.92,122.24,336.7,2.9138,14.655,0.056934,vapor
565.52,0.01,0.0021271,470.12,49.738,54.439,206.76,114.71,123.03,338.13,2.848,14.768,0.057865,vapor
570.52,0.01,0.0021085,474.28,50.313,55.056,207.84,115.49,123.82,339.54,2.7843,14.881,0.058804,vapor
575.52,0.01,0.0020901,478.44,50.893,55.677,208.93,116.27,124.6,340.95,2.7225,14.993,0.059749,vapor
580.52,0.01,0.0020721,482.6,51.476,56.302,210.01,117.05,125.37,342.35,2.6627,15.105,0.060702,vapor
585.52,0.01,0.0020544,486.76,52.063,56.931,211.09,117.82,126.14,343.75,2.6046,15.217,0.061663,vapor
590.52,0.01,0.002037,490.91,52.654,57.564,212.16,118.58,126.9,345.15,2.5483,15.328,0.06263,vapor
595.52,0.01,0.0020199,495.07,53.249,58.2,213.24,119.33,127.66,346.53,2.4936,15.438,0.063605,vapor
600.52,0.01,0.0020031,499.23,53.848,58.84,214.31,120.09,128.41,347.92,2.4405,undefined,undefined,vapor
605.52,0.01,0.0019865,503.39,54.45,59.484,215.37,120.83,129.15,349.29,2.389,undefined,undefined,vapor
610.52,0.01,0.0019702,507.55,55.056,60.132,216.44,121.57,129.89,350.66,2.3389,undefined,undefined,vapor
615.52,0.01,0.0019542,511.71,55.666,60.783,217.5,122.31,130.63,352.03,2.2902,undefined,undefined,vapor
620.52,0.01,0.0019385,515.87,56.279,61.438,218.56,123.04,131.36,353.39,2.2429,undefined,undefined,vapor
625.52,0.01,0.001923,520.03,56.896,62.097,219.62,123.76,132.08,354.75,2.1968,undefined,undefined,vapor
630.52,0.01,0.0019077,524.19,57.517,62.759,220.67,124.48,132.8,356.1,2.1521,undefined,undefined,vapor
635.52,0.01,0.0018927,528.35,58.141,63.425,221.72,125.19,133.51,357.45,2.1085,undefined,undefined,vapor
640.52,0.01,0.0018779,532.51,58.769,64.094,222.77,125.9,134.22,358.79,2.0661,undefined,undefined,vapor
645.52,0.01,0.0018634,536.67,59.4,64.767,223.82,126.6,134.93,360.13,2.0248,undefined,undefined,vapor
