Temperature (K),Pressure (MPa),Density (mol/l),Volume (l/mol),Internal Energy (kJ/mol),Enthalpy (kJ/mol),Entropy (J/mol*K),Cv (J/mol*K),Cp (J/mol*K),Sound Spd. (m/s),Joule-Thomson (K/MPa),Viscosity (uPa*s),Therm. Cond. (W/m*K),Phase
340.52,0.13949,0.05,20,28.286,31.076,133.09,73.725,82.582,264.23,11.506,9.2548,0.023248,vapor
345.52,0.14161,0.05,20,28.657,31.489,134.17,74.716,83.556,266.07,11.019,9.387,0.023865,vapor
350.52,0.14372,0.05,20,29.033,31.908,135.25,75.707,84.532,267.9,10.56,9.5188,0.024488,vapor
355.52,0.14583,0.05,20,29.414,32.331,136.33,76.699,85.508,269.71,10.129,9.6503,0.02512,vapor
360.52,0.14794,0.05,20,29.8,32.759,137.41,77.69,86.486,271.51,9.7219,9.7815,0.025758,vapor
365.52,0.15005,0.05,20,30.191,33.192,138.49,78.681,87.463,273.3,9.3382,9.9123,0.026404,vapor
370.52,0.15216,0.05,20,30.587,33.63,139.56,79.671,88.439,275.08,8.9762,10.043,0.027057,vapor
375.52,0.15427,0.05,20,30.988,34.073,140.64,80.658,89.415,276.84,8.6341,10.173,0.027717,vapor
380.52,0.15637,0.05,20,31.394,34.521,141.71,81.644,90.389,278.59,8.3108,10.303,0.028385,vapor
385.52,0.15848,0.05,20,31.804,34.974,142.78,82.628,91.362,280.33,8.005,10.432,0.02906,vapor
390.52,0.16059,0.05,20,32.22,35.432,143.85,83.608,92.332,282.06,7.7154,10.561,0.029742,vapor
395.52,0.16269,0.05,20,32.64,35.894,144.92,84.586,93.3,283.77,7.441,10.69,0.030432,vapor
400.52,0.1648,0.05,20,33.066,36.362,145.99,85.56,94.265,285.48,7.1809,10.818,0.031129,vapor
405.52,0.1669,0.05,20,33.496,36.834,147.06,86.53,95.226,287.18,6.934,10.946,0.031833,vapor
410.52,0.16901,0.05,20,33.931,37.311,148.12,87.497,96.184,288.86,6.6995,11.073,0.032544,vapor
415.52,0.17111,0.05,20,34.371,37.793,149.19,88.459,97.138,290.54,6.4767,11.2,0.033263,vapor
420.52,0.17321,0.05,20,34.816,38.28,150.25,89.417,98.089,292.21,6.2647,11.327,0.033989,vapor
425.52,0.17532,0.05,20,35.265,38.772,151.32,90.371,99.034,293.86,6.0629,11.453,0.034722,vapor
430.52,0.17742,0.05,20,35.719,39.268,152.38,91.319,99.976,295.51,5.8707,11.579,0.035463,vapor
435.52,0.17952,0.05,20,36.178,39.769,153.44,92.263,100.91,297.15,5.6875,11.705,0.036211,vapor
440.52,0.18162,0.05,20,36.642,40.275,154.5,93.201,101.84,298.78,5.5126,11.83,0.036966,vapor
445.52,0.18373,0.05,20,37.11,40.785,155.55,94.134,102.77,300.4,5.3457,11.954,0.037728,vapor
450.52,0.18583,0.05,20,37.583,41.3,156.61,95.062,103.69,302.02,5.1862,12.079,0.038498,vapor
455.52,0.18793,0.05,20,38.061,41.82,157.66,95.984,104.61,303.62,5.0337,12.202,0.039275,vapor
460.52,0.19003,0.05,20,38.543,42.344,158.72,96.9,105.52,305.22,4.8878,12.326,0.040059,vapor
465.52,0.19213,0.05,20,39.03,42.873,159.77,97.81,106.42,306.8,4.7481,12.449,0.040851,vapor
470.52,0.19423,0.05,20,39.521,43.406,160.82,98.715,107.32,308.38,4.6143,12.571,0.04165,vapor
475.52,0.19633,0.05,20,40.017,43.944,161.86,99.614,108.22,309.96,4.486,12.693,0.042456,vapor
480.52,0.19843,0.05,20,40.517,44.486,162.91,100.51,109.11,311.52,4.3628,12.815,0.043269,vapor
485.52,0.20053,0.05,20,41.022,45.033,163.96,101.39,109.99,313.08,4.2447,12.936,0.04409,vapor
490.52,0.20263,0.05,20,41.531,45.584,165,102.27,110.86,314.63,4.1311,13.057,0.044918,vapor
495.52,0.20473,0.05,20,42.045,46.139,166.04,103.15,111.73,316.17,4.022,13.178,0.045753,vapor
500.52,0.20683,0.05,20,42.563,46.699,167.08,104.02,112.6,317.7,3.9171,13.298,0.046596,vapor
505.52,0.20892,0.05,20,43.085,47.264,168.12,104.88,113.46,319.23,3.8161,13.417,0.047446,vapor
510.52,0.21102,0.05,20,43.612,47.832,169.16,105.74,114.31,320.75,3.7188,13.536,0.048303,vapor
515.52,0.21312,0.05,20,44.142,48.405,170.19,106.59,115.16,322.26,3.6251,13.655,0.049167,vapor
520.52,0.21522,0.05,20,44.677,48.982,171.22,107.43,116,323.77,3.5348,13.773,0.050039,vapor
525.52,0.21732,0.05,20,45.217,49.563,172.25,108.27,116.83,325.27,3.4477,13.89,0.050918,vapor
530.52,0.21942,0.05,20,45.76,50.148,173.28,109.1,117.66,326.76,3.3637,14.008,0.051804,vapor
535.52,0.22151,0.05,20,46.308,50.738,174.31,109.93,118.48,328.25,3.2825,14.124,0.052698,vapor
540.52,0.22361,0.05,20,46.859,51.332,175.34,110.75,119.3,329.73,3.2042,14.241,0.053599,vapor
545.52,0.22571,0.05,20,47.415,51.929,176.36,111.56,120.11,331.2,3.1284,14.356,0.054507,vapor
550.52,0.22781,0.05,20,47.975,52.531,177.38,112.37,120.91,332.67,3.0552,14.472,0.055422,vapor
555.52,0.2299,0.05,20,48.539,53.137,178.4,113.17,121.71,334.13,2.9844,14.587,0.056345,vapor
560.52,0.232,0.05,20,49.107,53.747,179.42,113.97,122.5,335.58,2.9159,14.701,0.057275,vapor
565.52,0.2341,0.05,20,49.679,54.36,180.43,114.76,123.29,337.03,2.8495,14.815,0.058212,vapor
570.52,0.2362,0.05,20,50.254,54.978,181.45,115.54,124.07,338.47,2.7853,14.928,0.059157,vapor
575.52,0.23829,0.05,20,50.834,55.6,182.46,116.32,124.85,339.91,2.723,15.041,0.060109,vapor
580.52,0.24039,0.05,20,51.417,56.225,183.47,117.09,125.62,341.34,2.6627,15.154,0.061068,vapor
585.52,0.24249,0.05,20,52.005,56.855,184.48,117.86,126.38,342.77,2.6042,15.266,0.062035,vapor
590.52,0.24458,0.05,20,52.596,57.488,185.48,118.62,127.14,344.19,2.5475,15.378,0.063008,vapor
595.52,0.24668,0.05,20,53.191,58.125,186.49,119.38,127.9,345.6,2.4924,15.489,0.06399,vapor
600.52,0.24878,0.05,20,53.79,58.765,187.49,120.13,128.64,347.01,2.4389,undefined,undefined,vapor
605.52,0.25087,0.05,20,54.392,59.41,188.49,120.87,129.39,348.41,2.387,undefined,undefined,vapor
610.52,0.25297,0.05,20,54.998,60.058,189.48,121.61,130.12,349.81,2.3366,undefined,undefined,vapor
615.52,0.25507,0.05,20,55.608,60.71,190.48,122.34,130.85,351.2,2.2876,undefined,undefined,vapor
620.52,0.25716,0.05,20,56.222,61.365,191.47,123.07,131.58,352.58,2.24,undefined,undefined,vapor
625.52,0.25926,0.05,20,56.839,62.024,192.46,123.8,132.3,353.96,2.1937,undefined,undefined,vapor
630.52,0.26135,0.05,20,57.46,62.687,193.45,124.51,133.02,355.34,2.1487,undefined,undefined,vapor
635.52,0.26345,0.05,20,58.084,63.353,194.44,125.23,133.73,356.71,2.1049,undefined,undefined,vapor
640.52,0.26555,0.05,20,58.712,64.023,195.42,125.94,134.44,358.07,2.0623,undefined,undefined,vapor
645.52,0.26764,0.05,20,59.344,64.696,196.4,126.64,135.14,359.43,2.0208,undefined,undefined,vapor
