Temperature (K),Pressure (MPa),Density (mol/l),Volume (l/mol),Internal Energy (kJ/mol),Enthalpy (kJ/mol),Entropy (J/mol*K),Cv (J/mol*K),Cp (J/mol*K),Sound Spd. (m/s),Joule-Thomson (K/MPa),Viscosity (uPa*s),Therm. Cond. (W/m*K),Phase
450,6.7,2.5876,0.38646,34.254,36.844,119.3,99.788,139.31,238.46,5.9553,16.182,0.048814,supercritical
450,6.8,2.6435,0.37828,34.188,36.761,119.03,99.864,140.33,237.97,5.9332,16.325,0.049065,supercritical
450,6.9,2.7001,0.37036,34.122,36.677,118.77,99.94,141.36,237.53,5.9089,16.472,0.04932,supercritical
450,7,2.7572,0.36268,34.055,36.594,118.5,100.01,142.4,237.12,5.8822,16.623,0.049578,supercritical
450,7.1,2.8149,0.35525,33.988,36.51,118.23,100.09,143.44,236.76,5.8532,16.778,0.04984,supercritical
450,7.2,2.8732,0.34804,33.92,36.426,117.97,100.16,144.49,236.44,5.8217,16.937,0.050105,supercritical
450,7.3,2.932,0.34107,33.852,36.342,117.7,100.23,145.54,236.17,5.7878,17.1,0.050374,supercritical
450,7.4,2.9913,0.33431,33.783,36.257,117.44,100.3,146.6,235.94,5.7514,17.267,0.050645,supercritical
450,7.5,3.0511,0.32776,33.715,36.173,117.18,100.36,147.64,235.77,5.7126,17.438,0.05092,supercritical
450,7.6,3.1113,0.32141,33.646,36.089,116.92,100.43,148.69,235.65,5.6713,17.613,0.051198,supercritical
450,7.7,3.172,0.31526,33.577,36.004,116.66,100.49,149.72,235.58,5.6276,17.792,0.051478,supercritical
450,7.8,3.2331,0.30931,33.508,35.92,116.41,100.55,150.75,235.57,5.5815,17.976,0.051761,supercritical
450,7.9,3.2945,0.30354,33.438,35.836,116.15,100.61,151.76,235.61,5.5329,18.164,0.052046,supercritical
450,8,3.3563,0.29795,33.369,35.752,115.9,100.67,152.76,235.71,5.4821,18.356,0.052332,supercritical
450,8.1,3.4184,0.29254,33.299,35.669,115.65,100.72,153.74,235.86,5.4289,18.552,0.052621,supercritical
450,8.2,3.4807,0.2873,33.229,35.585,115.4,100.77,154.7,236.08,5.3736,18.752,0.05291,supercritical
450,8.3,3.5433,0.28222,33.16,35.502,115.15,100.82,155.64,236.36,5.3161,18.956,0.053201,supercritical
450,8.4,3.606,0.27731,33.09,35.42,114.9,100.87,156.55,236.7,5.2565,19.164,0.053493,supercritical
450,8.5,3.6689,0.27256,33.021,35.338,114.66,100.91,157.43,237.1,5.1951,19.376,0.053786,supercritical
450,8.6,3.7319,0.26796,32.952,35.256,114.42,100.95,158.27,237.56,5.1318,19.591,0.054078,supercritical
450,8.7,3.7949,0.26351,32.883,35.175,114.18,100.99,159.09,238.09,5.0667,19.811,0.054371,supercritical
450,8.8,3.8579,0.25921,32.814,35.095,113.94,101.03,159.87,238.68,5.0001,20.033,0.054663,supercritical
450,8.9,3.9209,0.25505,32.746,35.015,113.71,101.07,160.61,239.33,4.9319,20.26,0.054955,supercritical
450,9,3.9837,0.25102,32.677,34.937,113.48,101.1,161.3,240.05,4.8625,20.489,0.055247,supercritical
450,9.1,4.0464,0.24713,32.61,34.859,113.25,101.13,161.96,240.83,4.7918,20.721,0.055537,supercritical
450,9.2,4.109,0.24337,32.542,34.781,113.02,101.15,162.58,241.68,4.7201,20.957,0.055826,supercritical
