Temperature (K),Pressure (MPa),Density (mol/l),Volume (l/mol),Internal Energy (kJ/mol),Enthalpy (kJ/mol),Entropy (J/mol*K),Cv (J/mol*K),Cp (J/mol*K),Sound Spd. (m/s),Joule-Thomson (K/MPa),Viscosity (uPa*s),Therm. Cond. (W/m*K),Phase
470.61,0.12948,0.033333,30,39.401,43.286,122.71,49.824,58.596,376.19,17.765,15.382,0.034344,vapor
475.61,0.13089,0.033333,30,39.651,43.578,123.24,50.194,58.943,378.01,16.826,15.554,0.035006,vapor
480.61,0.1323,0.033333,30,39.903,43.872,123.77,50.566,59.293,379.82,15.941,15.725,0.035672,vapor
485.61,0.13371,0.033333,30,40.157,44.168,124.29,50.938,59.644,381.61,15.106,15.897,0.036344,vapor
490.61,0.13512,0.033333,30,40.413,44.466,124.82,51.31,59.997,383.4,14.317,16.068,0.03702,vapor
495.61,0.13653,0.033333,30,40.67,44.766,125.34,51.682,60.351,385.17,13.571,16.24,0.037701,vapor
500.61,0.13793,0.033333,30,40.929,45.067,125.86,52.055,60.705,386.93,12.866,16.411,0.038386,vapor
505.61,0.13934,0.033333,30,41.191,45.371,126.38,52.426,61.06,388.69,12.198,16.583,0.039076,vapor
510.61,0.14074,0.033333,30,41.454,45.676,126.9,52.798,61.415,390.43,11.565,16.754,0.03977,vapor
515.61,0.14215,0.033333,30,41.719,45.983,127.41,53.168,61.771,392.16,10.966,16.925,0.040469,vapor
520.61,0.14355,0.033333,30,41.985,46.292,127.93,53.538,62.126,393.89,10.397,17.096,0.041172,vapor
525.61,0.14495,0.033333,30,42.254,46.602,128.44,53.907,62.48,395.6,9.8574,17.267,0.041879,vapor
530.61,0.14635,0.033333,30,42.524,46.915,128.95,54.275,62.834,397.31,9.3452,17.438,0.04259,vapor
535.61,0.14775,0.033333,30,42.797,47.229,129.46,54.641,63.188,399.01,8.8587,17.609,0.043304,vapor
540.61,0.14914,0.033333,30,43.071,47.545,129.97,55.007,63.541,400.7,8.3965,17.78,0.044023,vapor
545.61,0.15054,0.033333,30,43.347,47.863,130.48,55.371,63.893,402.38,7.9572,17.95,0.044746,vapor
550.61,0.15194,0.033333,30,43.625,48.183,130.99,55.733,64.244,404.05,7.5395,18.121,0.045472,vapor
555.61,0.15333,0.033333,30,43.904,48.504,131.49,56.094,64.594,405.71,7.1423,18.291,0.046202,vapor
560.61,0.15473,0.033333,30,44.185,48.827,132,56.454,64.942,407.37,6.7644,18.461,0.046935,vapor
565.61,0.15612,0.033333,30,44.469,49.152,132.5,56.812,65.29,409.02,6.4047,18.631,0.047672,vapor
570.61,0.15751,0.033333,30,44.754,49.479,133,57.168,65.636,410.66,6.0624,18.801,0.048413,vapor
575.61,0.15891,0.033333,30,45.04,49.808,133.5,57.523,65.981,412.3,5.7365,18.971,0.049157,vapor
580.61,0.1603,0.033333,30,45.329,50.138,134,57.875,66.325,413.92,5.4261,19.141,0.049904,vapor
585.61,0.16169,0.033333,30,45.619,50.47,134.5,58.227,66.668,415.54,5.1305,19.31,0.050654,vapor
590.61,0.16308,0.033333,30,45.911,50.803,135,58.576,67.008,417.15,4.8489,19.479,0.051408,vapor
595.61,0.16447,0.033333,30,46.205,51.139,135.49,58.923,67.348,418.76,4.5806,19.648,0.052165,vapor
600.61,0.16586,0.033333,30,46.5,51.476,135.98,59.269,67.686,420.36,4.325,19.817,0.052925,vapor
605.61,0.16725,0.033333,30,46.798,51.815,136.48,59.613,68.022,421.95,4.0813,19.986,0.053688,vapor
610.61,0.16864,0.033333,30,47.096,52.156,136.97,59.955,68.357,423.54,3.8491,20.154,0.054453,vapor
615.61,0.17003,0.033333,30,47.397,52.498,137.46,60.296,68.69,425.11,3.6278,20.322,0.055222,vapor
