,C_X,C_N,C_L,F_in,C_N_in,I0,Time
19312,2.801206588745117,3.1983633041381836,0.0034956883173435926,0.003,9,105,84.42211055
19313,2.8032071590423584,3.2147562503814697,0.003511694958433509,0.003,9,105,85.1758794
19314,2.8051717281341553,3.231133460998535,0.0035275535192340612,0.003,9,105,85.92964824
19315,2.8071017265319824,3.2475006580352783,0.0035432660952210426,0.003,9,105,86.68341709
19316,2.808997631072998,3.2638540267944336,0.003558832686394453,0.003,9,105,87.43718593
19317,2.810859441757202,3.280196189880371,0.003574257018044591,0.003,9,105,88.19095477
19318,2.812688112258911,3.2965240478515625,0.0035895402543246746,0.003,9,105,88.94472362
19319,2.814483880996704,3.3128416538238525,0.0036046828608959913,0.003,9,105,89.69849246
19320,2.8162481784820557,3.3291478157043457,0.0036196885630488396,0.003,9,105,90.45226131
19321,2.8179807662963867,3.345440149307251,0.003634558292105794,0.003,9,105,91.20603015
19322,2.8196823596954346,3.361721992492676,0.00364929367788136,0.003,9,105,91.95979899
19323,2.8213541507720947,3.37799334526062,0.003663896583020687,0.003,9,105,92.71356784
19324,2.822995662689209,3.3942511081695557,0.0036783693358302116,0.003,9,105,93.46733668
19325,2.824608087539673,3.410501003265381,0.0036927128676325083,0.003,9,105,94.22110553
19326,2.8261921405792236,3.42673659324646,0.0037069281097501516,0.003,9,105,94.97487437
19327,2.8277480602264404,3.4429638385772705,0.00372101878747344,0.003,9,105,95.72864322
19328,2.8292765617370605,3.4591805934906006,0.003734986064955592,0.003,9,105,96.48241206
19329,2.830778121948242,3.4753851890563965,0.003748830407857895,0.003,9,105,97.2361809
19330,2.8322532176971436,3.491581678390503,0.0037625550758093596,0.003,9,105,97.98994975
19331,2.833702802658081,3.5077662467956543,0.003776160767301917,0.003,9,105,98.74371859
19332,2.8351268768310547,3.5239405632019043,0.003789649112150073,0.003,9,105,99.49748744
19333,2.83652663230896,3.540107011795044,0.0038030229043215513,0.003,9,105,100.2512563
19334,2.837902069091797,3.556262969970703,0.003816282842308283,0.003,9,105,101.0050251
19335,2.839254379272461,3.5724098682403564,0.0038294317200779915,0.003,9,105,101.758794
19336,2.840583086013794,3.5885462760925293,0.0038424681406468153,0.003,9,105,102.5125628
19337,2.8418898582458496,3.6046745777130127,0.0038553988561034203,0.003,9,105,103.2663317
19338,2.843174457550049,3.6207947731018066,0.003868220606818795,0.003,9,105,104.0201005
19339,2.8444371223449707,3.63690447807312,0.0038809378165751696,0.003,9,105,104.7738693
19340,2.845679521560669,3.6530070304870605,0.003893552115187049,0.003,9,105,105.5276382
19341,2.8469016551971436,3.6690993309020996,0.003906064899638295,0.003,9,105,106.281407
19342,2.8481040000915527,3.6851840019226074,0.003918476402759552,0.003,9,105,107.0351759
19343,2.8492865562438965,3.701260566711426,0.0039307898841798306,0.003,9,105,107.7889447
19344,2.8504509925842285,3.717329502105713,0.003943006508052349,0.003,9,105,108.5427136
19345,2.851597309112549,3.733389139175415,0.0039551276713609695,0.003,9,105,109.2964824
19346,2.8527252674102783,3.749443531036377,0.003967155236750841,0.003,9,105,110.0502513
19347,2.85383677482605,3.7654869556427,0.0039790901355445385,0.003,9,105,110.8040201
19348,2.854930877685547,3.7815263271331787,0.00399093609303236,0.003,9,105,111.5577889
19349,2.8560097217559814,3.7975568771362305,0.004002692643553019,0.003,9,105,112.3115578
19350,2.8570728302001953,3.8135807514190674,0.004014361649751663,0.003,9,105,113.0653266
